"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-30 12:02:00",2074,1015.4,75,15.6,11.3
"2023-05-30 12:04:00",2075,1015.3,72,15.5,10.7
"2023-05-30 12:06:00",2076,1015.4,73,15.6,11
"2023-05-30 12:08:00",2077,1015.3,74,15.7,11.1
"2023-05-30 12:10:00",2078,1015.3,74,15.8,11.2
"2023-05-30 12:12:00",2079,1015.3,73,16,11.3
"2023-05-30 12:14:00",2080,1015.2,75,16,11.7
"2023-05-30 12:16:00",2081,1015.4,73,16.1,11.4
"2023-05-30 12:18:00",2082,1015.2,74,16,11.5
"2023-05-30 12:20:00",2083,1015,72,15.9,10.9
"2023-05-30 12:22:00",2084,1015.2,72,16,11
"2023-05-30 12:24:00",2085,1015.3,72,16,10.9
"2023-05-30 12:26:00",2086,1015.1,74,16,11.4
"2023-05-30 12:28:00",2087,1015.2,72,15.9,10.9
"2023-05-30 12:30:00",2088,1015.2,73,16.1,11.4
"2023-05-30 12:32:00",2089,1015.2,73,16,11.3
"2023-05-30 12:34:00",2090,1015.2,73,16.1,11.4
"2023-05-30 12:36:00",2091,1015.3,70,16.3,11
"2023-05-30 12:38:00",2092,1015.2,69,16,10.5
"2023-05-30 12:40:00",2093,1015.1,72,16.1,11.2
"2023-05-30 12:42:00",2094,1015.1,71,16,10.9
"2023-05-30 12:44:00",2095,1015.1,73,16.3,11.5
"2023-05-30 12:46:00",2096,1015.1,71,16.3,11.1
"2023-05-30 12:48:00",2097,1015.1,70,16.5,11
"2023-05-30 12:50:00",2098,1015,71,16.3,11.2
"2023-05-30 12:52:00",2099,1015.1,70,16.5,11.1
"2023-05-30 12:54:00",2100,1015.1,71,16.5,11.4
"2023-05-30 12:56:00",2101,1014.9,71,16.4,11.2
"2023-05-30 12:58:00",2102,1015,70,16.6,11.1
"2023-05-30 13:00:00",2103,1015,68,16.9,11
