"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 01:00:05",41838,0,0
"2023-05-30 01:00:10",41839,0,0
"2023-05-30 01:00:15",41840,0,0
"2023-05-30 01:00:20",41841,0,0
"2023-05-30 01:00:25",41842,0,0
"2023-05-30 01:00:30",41843,0,0
"2023-05-30 01:00:35",41844,0,0
"2023-05-30 01:00:40",41845,0,0
"2023-05-30 01:00:45",41846,0,0
"2023-05-30 01:00:50",41847,0,0
"2023-05-30 01:00:55",41848,0,0
"2023-05-30 01:01:00",41849,0,0
"2023-05-30 01:01:05",41850,0,0
"2023-05-30 01:01:10",41851,0,0
"2023-05-30 01:01:15",41852,0,0
"2023-05-30 01:01:20",41853,0,0
"2023-05-30 01:01:25",41854,0,0
"2023-05-30 01:01:30",41855,0,0
"2023-05-30 01:01:35",41856,0,0
"2023-05-30 01:01:40",41857,0,0
"2023-05-30 01:01:45",41858,0,0
"2023-05-30 01:01:50",41859,0,0
"2023-05-30 01:01:55",41860,0,0
"2023-05-30 01:02:00",41861,0,0
"2023-05-30 01:02:05",41862,0,0
"2023-05-30 01:02:10",41863,0,0
"2023-05-30 01:02:15",41864,0,0
"2023-05-30 01:02:20",41865,0,0
"2023-05-30 01:02:25",41866,0,0
"2023-05-30 01:02:30",41867,0,0
"2023-05-30 01:02:35",41868,0,0
"2023-05-30 01:02:40",41869,0,0
"2023-05-30 01:02:45",41870,0,0
"2023-05-30 01:02:50",41871,0,0
"2023-05-30 01:02:55",41872,0,0
"2023-05-30 01:03:00",41873,0,0
"2023-05-30 01:03:05",41874,0,0
"2023-05-30 01:03:10",41875,0,0
"2023-05-30 01:03:15",41876,0,0
"2023-05-30 01:03:20",41877,0,0
"2023-05-30 01:03:25",41878,0,0
"2023-05-30 01:03:30",41879,0,0
"2023-05-30 01:03:35",41880,0,0
"2023-05-30 01:03:40",41881,0,0
"2023-05-30 01:03:45",41882,0,0
"2023-05-30 01:03:50",41883,0,0
"2023-05-30 01:03:55",41884,0,0
"2023-05-30 01:04:00",41885,0,0
"2023-05-30 01:04:05",41886,0,0
