"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 16:00:05",18078,10870.37,54.35187
"2023-05-28 16:00:10",18079,10838.02,54.19011
"2023-05-28 16:00:15",18080,10793,53.96499
"2023-05-28 16:00:20",18081,10757.59,53.78796
"2023-05-28 16:00:25",18082,10728.13,53.64063
"2023-05-28 16:00:30",18083,10703.52,53.51759
"2023-05-28 16:00:35",18084,10680.39,53.40195
"2023-05-28 16:00:40",18085,10646.35,53.23174
"2023-05-28 16:00:45",18086,10651.71,53.25854
"2023-05-28 16:00:50",18087,10642.57,53.21286
"2023-05-28 16:00:55",18088,10632.1,53.16051
"2023-05-28 16:01:00",18089,10623.46,53.11728
"2023-05-28 16:01:05",18090,10611.13,53.05565
"2023-05-28 16:01:10",18091,10579.78,52.89892
"2023-05-28 16:01:15",18092,10544.84,52.7242
"2023-05-28 16:01:20",18093,10514.18,52.5709
"2023-05-28 16:01:25",18094,10489.88,52.44941
"2023-05-28 16:01:30",18095,10469.84,52.34918
"2023-05-28 16:01:35",18096,10456.18,52.28088
"2023-05-28 16:01:40",18097,10432.44,52.16221
"2023-05-28 16:01:45",18098,10389.87,51.94934
"2023-05-28 16:01:50",18099,10358.73,51.79368
"2023-05-28 16:01:55",18100,10325.85,51.62923
"2023-05-28 16:02:00",18101,10291.53,51.45765
"2023-05-28 16:02:05",18102,10267.15,51.33576
"2023-05-28 16:02:10",18103,10240.11,51.20054
"2023-05-28 16:02:15",18104,10212.92,51.0646
"2023-05-28 16:02:20",18105,10177.59,50.88793
"2023-05-28 16:02:25",18106,10145.85,50.72924
"2023-05-28 16:02:30",18107,10127.61,50.63806
"2023-05-28 16:02:35",18108,10120.61,50.60308
"2023-05-28 16:02:40",18109,10124.73,50.62364
"2023-05-28 16:02:45",18110,10131.38,50.6569
"2023-05-28 16:02:50",18111,10102.63,50.51317
"2023-05-28 16:02:55",18112,10154.03,50.77018
"2023-05-28 16:03:00",18113,10173.53,50.86764
"2023-05-28 16:03:05",18114,10192.38,50.96189
"2023-05-28 16:03:10",18115,10210.92,51.05461
