"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-02 10:02:00",4174,14.24988,22.32745
"2023-06-02 10:04:00",4175,14.31705,22.39392
"2023-06-02 10:06:00",4176,14.21303,22.46536
"2023-06-02 10:08:00",4177,14.21244,22.53189
"2023-06-02 10:10:00",4178,14.25038,22.59686
"2023-06-02 10:12:00",4179,14.30117,22.65903
"2023-06-02 10:14:00",4180,14.1988,22.72037
"2023-06-02 10:16:00",4181,14.17988,22.77359
"2023-06-02 10:18:00",4182,14.24347,22.83072
"2023-06-02 10:20:00",4183,14.23689,22.8848
"2023-06-02 10:22:00",4184,14.21721,22.94211
"2023-06-02 10:24:00",4185,14.20414,22.98715
"2023-06-02 10:26:00",4186,14.259,23.03448
"2023-06-02 10:28:00",4187,14.25798,23.08234
"2023-06-02 10:30:00",4188,14.21534,23.13684
"2023-06-02 10:32:00",4189,14.2298,23.18185
"2023-06-02 10:34:00",4190,14.26312,23.23505
"2023-06-02 10:36:00",4191,14.2616,23.27988
"2023-06-02 10:38:00",4192,14.19464,23.32333
"2023-06-02 10:40:00",4193,14.25741,23.36679
"2023-06-02 10:42:00",4194,14.25419,23.41046
"2023-06-02 10:44:00",4195,14.2102,23.44803
"2023-06-02 10:46:00",4196,14.37987,23.46097
"2023-06-02 10:48:00",4197,14.28622,23.44342
"2023-06-02 10:50:00",4198,14.19512,23.39667
"2023-06-02 10:52:00",4199,14.22089,23.328
"2023-06-02 10:54:00",4200,14.23349,23.26328
"2023-06-02 10:56:00",4201,14.27063,23.19672
"2023-06-02 10:58:00",4202,14.21252,23.13998
"2023-06-02 11:00:00",4203,14.26234,23.08252
