"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-01 14:02:00",3574,13.92874,22.51111
"2023-06-01 14:04:00",3575,14.02918,22.51544
"2023-06-01 14:06:00",3576,14.02722,22.52432
"2023-06-01 14:08:00",3577,14.04357,22.5264
"2023-06-01 14:10:00",3578,14.07901,22.53232
"2023-06-01 14:12:00",3579,14.11,22.53238
"2023-06-01 14:14:00",3580,14.08836,22.53738
"2023-06-01 14:16:00",3581,14.18709,22.53766
"2023-06-01 14:18:00",3582,14.16268,22.54282
"2023-06-01 14:20:00",3583,14.22642,22.54291
"2023-06-01 14:22:00",3584,14.22163,22.54837
"2023-06-01 14:24:00",3585,14.26583,22.5491
"2023-06-01 14:26:00",3586,14.22519,22.55557
"2023-06-01 14:28:00",3587,14.23524,22.55777
"2023-06-01 14:30:00",3588,14.25618,22.56683
"2023-06-01 14:32:00",3589,14.24566,22.5719
"2023-06-01 14:34:00",3590,14.25989,22.58356
"2023-06-01 14:36:00",3591,14.24086,22.59277
"2023-06-01 14:38:00",3592,14.23777,22.60764
"2023-06-01 14:40:00",3593,14.24568,22.61899
"2023-06-01 14:42:00",3594,14.22068,22.6355
"2023-06-01 14:44:00",3595,14.23704,22.6496
"2023-06-01 14:46:00",3596,14.25404,22.67032
"2023-06-01 14:48:00",3597,14.25325,22.68668
"2023-06-01 14:50:00",3598,14.24469,22.71005
"2023-06-01 14:52:00",3599,14.25258,22.72992
"2023-06-01 14:54:00",3600,14.20526,22.75656
"2023-06-01 14:56:00",3601,14.27969,22.77979
"2023-06-01 14:58:00",3602,14.20358,22.80917
"2023-06-01 15:00:00",3603,14.21152,22.83517
