"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-30 15:02:00",2164,1013.8,68,17.2,11.3
"2023-05-30 15:04:00",2165,1013.8,66,17.3,11.1
"2023-05-30 15:06:00",2166,1013.9,66,17.5,11.2
"2023-05-30 15:08:00",2167,1013.8,67,17.5,11.4
"2023-05-30 15:10:00",2168,1013.7,69,17.2,11.5
"2023-05-30 15:12:00",2169,1013.8,67,17.3,11.3
"2023-05-30 15:14:00",2170,1013.8,69,17.3,11.8
"2023-05-30 15:16:00",2171,1013.8,66,17.2,11
"2023-05-30 15:18:00",2172,1013.7,66,17.2,10.9
"2023-05-30 15:20:00",2173,1013.7,67,17.2,11
"2023-05-30 15:22:00",2174,1013.7,65,17.3,10.7
"2023-05-30 15:24:00",2175,1013.7,65,17.1,10.5
"2023-05-30 15:26:00",2176,1013.7,67,17.2,11.2
"2023-05-30 15:28:00",2177,1013.7,67,17,10.9
"2023-05-30 15:30:00",2178,1013.6,66,17,10.8
"2023-05-30 15:32:00",2179,1013.7,66,17.3,11
"2023-05-30 15:34:00",2180,1013.7,66,17.2,11
"2023-05-30 15:36:00",2181,1013.7,65,17.2,10.7
"2023-05-30 15:38:00",2182,1013.7,67,17.1,10.9
"2023-05-30 15:40:00",2183,1013.6,67,16.9,10.8
"2023-05-30 15:42:00",2184,1013.6,67,17,10.8
"2023-05-30 15:44:00",2185,1013.7,66,17.2,10.9
"2023-05-30 15:46:00",2186,1013.7,66,17,10.7
"2023-05-30 15:48:00",2187,1013.6,67,17,10.8
"2023-05-30 15:50:00",2188,1013.8,67,17.2,11.1
"2023-05-30 15:52:00",2189,1013.6,67,16.9,10.8
"2023-05-30 15:54:00",2190,1013.6,67,17,11
"2023-05-30 15:56:00",2191,1013.7,66,17.1,10.9
"2023-05-30 15:58:00",2192,1013.7,67,17.2,11.1
"2023-05-30 16:00:00",2193,1013.6,67,17.1,11.1
