"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 10:02:00",2734,12.50056,19.3949
"2023-05-31 10:04:00",2735,12.52042,19.42392
"2023-05-31 10:06:00",2736,12.51415,19.45837
"2023-05-31 10:08:00",2737,12.54099,19.48538
"2023-05-31 10:10:00",2738,12.58353,19.51837
"2023-05-31 10:12:00",2739,12.58726,19.54825
"2023-05-31 10:14:00",2740,12.64508,19.58325
"2023-05-31 10:16:00",2741,12.63166,19.61893
"2023-05-31 10:18:00",2742,12.64413,19.65973
"2023-05-31 10:20:00",2743,12.66081,19.69266
"2023-05-31 10:22:00",2744,12.7021,19.73151
"2023-05-31 10:24:00",2745,12.67323,19.77026
"2023-05-31 10:26:00",2746,12.73948,19.81586
"2023-05-31 10:28:00",2747,12.86988,19.87753
"2023-05-31 10:30:00",2748,12.74187,19.97839
"2023-05-31 10:32:00",2749,12.78654,20.07861
"2023-05-31 10:34:00",2750,12.88661,20.19208
"2023-05-31 10:36:00",2751,12.74996,20.27362
"2023-05-31 10:38:00",2752,12.87463,20.34109
"2023-05-31 10:40:00",2753,12.90122,20.4678
"2023-05-31 10:42:00",2754,12.89248,20.62708
"2023-05-31 10:44:00",2755,12.91332,20.77557
"2023-05-31 10:46:00",2756,12.85198,20.90381
"2023-05-31 10:48:00",2757,12.91661,21.0087
"2023-05-31 10:50:00",2758,12.89063,21.11539
"2023-05-31 10:52:00",2759,12.82039,21.16101
"2023-05-31 10:54:00",2760,12.82173,21.19196
"2023-05-31 10:56:00",2761,12.81717,21.18405
"2023-05-31 10:58:00",2762,12.90099,21.18524
"2023-05-31 11:00:00",2763,12.91186,21.21893
