"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-02 06:00:05",97278,191.2877,0.9564386
"2023-06-02 06:00:10",97279,193.2331,0.9661657
"2023-06-02 06:00:15",97280,195.1743,0.9758715
"2023-06-02 06:00:20",97281,195.7621,0.9788106
"2023-06-02 06:00:25",97282,197.3216,0.9866081
"2023-06-02 06:00:30",97283,198.3885,0.9919424
"2023-06-02 06:00:35",97284,199.2093,0.9960464
"2023-06-02 06:00:40",97285,200.7556,1.003778
"2023-06-02 06:00:45",97286,201.9507,1.009754
"2023-06-02 06:00:50",97287,203.514,1.01757
"2023-06-02 06:00:55",97288,205.5444,1.027722
"2023-06-02 06:01:00",97289,206.7844,1.033922
"2023-06-02 06:01:05",97290,206.666,1.03333
"2023-06-02 06:01:10",97291,206.9039,1.03452
"2023-06-02 06:01:15",97292,208.6108,1.043054
"2023-06-02 06:01:20",97293,210.2332,1.051166
"2023-06-02 06:01:25",97294,211.6062,1.058031
"2023-06-02 06:01:30",97295,212.6295,1.063148
"2023-06-02 06:01:35",97296,213.6509,1.068255
"2023-06-02 06:01:40",97297,214.0837,1.070419
"2023-06-02 06:01:45",97298,216.3943,1.081972
"2023-06-02 06:01:50",97299,217.6341,1.088171
"2023-06-02 06:01:55",97300,217.7321,1.088661
"2023-06-02 06:02:00",97301,219.8645,1.099323
"2023-06-02 06:02:05",97302,220.0742,1.100371
"2023-06-02 06:02:10",97303,222.1779,1.11089
"2023-06-02 06:02:15",97304,223.0529,1.115264
"2023-06-02 06:02:20",97305,224.4914,1.122457
"2023-06-02 06:02:25",97306,223.841,1.119205
"2023-06-02 06:02:30",97307,226.9651,1.134826
"2023-06-02 06:02:35",97308,228.0374,1.140187
"2023-06-02 06:02:40",97309,229.4605,1.147303
"2023-06-02 06:02:45",97310,230.2788,1.151394
"2023-06-02 06:02:50",97311,231.0446,1.155223
"2023-06-02 06:02:55",97312,231.3092,1.156546
"2023-06-02 06:03:00",97313,234.5479,1.172739
"2023-06-02 06:03:05",97314,235.8334,1.179167
"2023-06-02 06:03:10",97315,237.1519,1.185759
