"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 08:00:05",12318,2156.515,10.78257
"2023-05-28 08:00:10",12319,2159.896,10.79948
"2023-05-28 08:00:15",12320,2161.285,10.80643
"2023-05-28 08:00:20",12321,2161.152,10.80576
"2023-05-28 08:00:25",12322,2160.123,10.80061
"2023-05-28 08:00:30",12323,2159.232,10.79616
"2023-05-28 08:00:35",12324,2158.34,10.7917
"2023-05-28 08:00:40",12325,2158.207,10.79103
"2023-05-28 08:00:45",12326,2158.589,10.79295
"2023-05-28 08:00:50",12327,2158.074,10.79037
"2023-05-28 08:00:55",12328,2157.112,10.78556
"2023-05-28 08:01:00",12329,2156.404,10.78202
"2023-05-28 08:01:05",12330,2154.708,10.77354
"2023-05-28 08:01:10",12331,2154.712,10.77356
"2023-05-28 08:01:15",12332,2155.018,10.77509
"2023-05-28 08:01:20",12333,2153.344,10.76672
"2023-05-28 08:01:25",12334,2152.589,10.76295
"2023-05-28 08:01:30",12335,2152.65,10.76325
"2023-05-28 08:01:35",12336,2155.726,10.77863
"2023-05-28 08:01:40",12337,2158.819,10.79409
"2023-05-28 08:01:45",12338,2161.247,10.80624
"2023-05-28 08:01:50",12339,2165.888,10.82944
"2023-05-28 08:01:55",12340,2166.951,10.83476
"2023-05-28 08:02:00",12341,2168.247,10.84123
"2023-05-28 08:02:05",12342,2167.878,10.83939
"2023-05-28 08:02:10",12343,2166.213,10.83106
"2023-05-28 08:02:15",12344,2165.278,10.82639
"2023-05-28 08:02:20",12345,2162.665,10.81333
"2023-05-28 08:02:25",12346,2161.789,10.80894
"2023-05-28 08:02:30",12347,2161.734,10.80867
"2023-05-28 08:02:35",12348,2163.692,10.81846
"2023-05-28 08:02:40",12349,2166.473,10.83236
"2023-05-28 08:02:45",12350,2169.101,10.84551
"2023-05-28 08:02:50",12351,2171.129,10.85564
"2023-05-28 08:02:55",12352,2172.863,10.86431
"2023-05-28 08:03:00",12353,2172.752,10.86376
"2023-05-28 08:03:05",12354,2172.954,10.86477
"2023-05-28 08:03:10",12355,2172.907,10.86454
