"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 16:00:05",69918,7018.314,35.09157
"2023-05-31 16:00:10",69919,8064.718,40.32359
"2023-05-31 16:00:15",69920,7023.389,35.11695
"2023-05-31 16:00:20",69921,6928.8,34.644
"2023-05-31 16:00:25",69922,7414.229,37.07115
"2023-05-31 16:00:30",69923,7691.651,38.45826
"2023-05-31 16:00:35",69924,7960.183,39.80092
"2023-05-31 16:00:40",69925,7063.166,35.31584
"2023-05-31 16:00:45",69926,7470.946,37.35474
"2023-05-31 16:00:50",69927,7881.102,39.40551
"2023-05-31 16:00:55",69928,7332.313,36.66157
"2023-05-31 16:01:00",69929,7683.933,38.41967
"2023-05-31 16:01:05",69930,7785.896,38.92948
"2023-05-31 16:01:10",69931,6453.086,32.26543
"2023-05-31 16:01:15",69932,7675.01,38.37506
"2023-05-31 16:01:20",69933,7381.842,36.90921
"2023-05-31 16:01:25",69934,7409.634,37.04818
"2023-05-31 16:01:30",69935,7666.27,38.33136
"2023-05-31 16:01:35",69936,7057.438,35.28719
"2023-05-31 16:01:40",69937,6764.776,33.82388
"2023-05-31 16:01:45",69938,7077.84,35.3892
"2023-05-31 16:01:50",69939,7231.426,36.15713
"2023-05-31 16:01:55",69940,7786.199,38.931
"2023-05-31 16:02:00",69941,7086.22,35.4311
"2023-05-31 16:02:05",69942,7215.877,36.07939
"2023-05-31 16:02:10",69943,7132.034,35.66017
"2023-05-31 16:02:15",69944,6958.486,34.79243
"2023-05-31 16:02:20",69945,6912.742,34.56371
"2023-05-31 16:02:25",69946,8009.412,40.04706
"2023-05-31 16:02:30",69947,7693.375,38.46688
"2023-05-31 16:02:35",69948,7121.581,35.60791
"2023-05-31 16:02:40",69949,7243.784,36.21892
"2023-05-31 16:02:45",69950,7889.116,39.44558
"2023-05-31 16:02:50",69951,6961.738,34.80869
"2023-05-31 16:02:55",69952,7093.736,35.46868
"2023-05-31 16:03:00",69953,6441.606,32.20803
"2023-05-31 16:03:05",69954,7444.01,37.22006
"2023-05-31 16:03:10",69955,6892.894,34.46448
