"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 00:02:00",994,1012.4,88,12.8,11
"2023-05-29 00:04:00",995,1012.4,88,12.7,10.8
"2023-05-29 00:06:00",996,1012.3,88,12.7,10.7
"2023-05-29 00:08:00",997,1012.3,87,12.7,10.7
"2023-05-29 00:10:00",998,1012.3,87,12.7,10.6
"2023-05-29 00:12:00",999,1012.4,87,12.7,10.7
"2023-05-29 00:14:00",1000,1012.4,88,12.8,10.8
"2023-05-29 00:16:00",1001,1012.4,88,12.8,11
"2023-05-29 00:18:00",1002,1012.3,88,12.7,10.8
"2023-05-29 00:20:00",1003,1012.4,89,12.8,11.2
"2023-05-29 00:22:00",1004,1012.4,89,12.9,11.2
"2023-05-29 00:24:00",1005,1012.4,89,12.9,11.2
"2023-05-29 00:26:00",1006,1012.3,88,12.8,10.9
"2023-05-29 00:28:00",1007,1012.3,89,12.9,11.2
"2023-05-29 00:30:00",1008,1012.3,87,12.8,10.8
"2023-05-29 00:32:00",1009,1012.3,87,12.8,10.7
"2023-05-29 00:34:00",1010,1012.3,86,12.8,10.7
"2023-05-29 00:36:00",1011,1012.3,86,12.8,10.6
"2023-05-29 00:38:00",1012,1012.3,88,13,11.1
"2023-05-29 00:40:00",1013,1012.2,87,12.8,10.8
"2023-05-29 00:42:00",1014,1012.3,87,12.8,10.8
"2023-05-29 00:44:00",1015,1012.3,86,12.8,10.6
"2023-05-29 00:46:00",1016,1012.3,87,12.7,10.6
"2023-05-29 00:48:00",1017,1012.4,88,12.8,10.9
"2023-05-29 00:50:00",1018,1012.3,86,12.6,10.4
"2023-05-29 00:52:00",1019,1012.3,88,12.8,10.9
"2023-05-29 00:54:00",1020,1012.3,86,12.6,10.5
"2023-05-29 00:56:00",1021,1012.4,87,12.7,10.8
"2023-05-29 00:58:00",1022,1012.3,87,12.7,10.6
"2023-05-29 01:00:00",1023,1012.2,86,12.6,10.5
