"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-30 20:02:00",2314,1013.3,81,14.5,11.4
"2023-05-30 20:04:00",2315,1013.3,82,14.6,11.7
"2023-05-30 20:06:00",2316,1013.4,80,14.5,11.2
"2023-05-30 20:08:00",2317,1013.3,82,14.5,11.4
"2023-05-30 20:10:00",2318,1013.3,82,14.4,11.4
"2023-05-30 20:12:00",2319,1013.2,82,14.4,11.5
"2023-05-30 20:14:00",2320,1013.3,81,14.4,11.3
"2023-05-30 20:16:00",2321,1013.3,80,14.3,11
"2023-05-30 20:18:00",2322,1013.3,82,14.3,11.3
"2023-05-30 20:20:00",2323,1013.3,81,14.3,11.2
"2023-05-30 20:22:00",2324,1013.2,82,14.3,11.3
"2023-05-30 20:24:00",2325,1013.3,81,14.2,11.1
"2023-05-30 20:26:00",2326,1013.3,81,14.2,11.1
"2023-05-30 20:28:00",2327,1013.2,83,14.3,11.6
"2023-05-30 20:30:00",2328,1013.2,82,14.3,11.3
"2023-05-30 20:32:00",2329,1013.2,81,14.3,11.2
"2023-05-30 20:34:00",2330,1013.2,83,14.3,11.4
"2023-05-30 20:36:00",2331,1013.3,82,14.3,11.4
"2023-05-30 20:38:00",2332,1013.3,83,14.3,11.6
"2023-05-30 20:40:00",2333,1013.4,83,14.4,11.5
"2023-05-30 20:42:00",2334,1013.4,82,14.4,11.4
"2023-05-30 20:44:00",2335,1013.4,81,14.4,11.4
"2023-05-30 20:46:00",2336,1013.4,81,14.4,11.3
"2023-05-30 20:48:00",2337,1013.3,82,14.4,11.4
"2023-05-30 20:50:00",2338,1013.3,82,14.3,11.3
"2023-05-30 20:52:00",2339,1013.3,81,14.3,11.1
"2023-05-30 20:54:00",2340,1013.4,80,14.2,10.9
"2023-05-30 20:56:00",2341,1013.3,81,14.2,11.1
"2023-05-30 20:58:00",2342,1013.4,82,14.3,11.3
"2023-05-30 21:00:00",2343,1013.4,81,14.2,11
