"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-30 22:02:00",2374,0.56,7999,-0.01,12.71,17.39,7286,87.1,4.78,0,0.182,-0.006,90,7999,1.2,0,14.99,8.11,1.67,7.93,10.74,5,267,5541,-53.3
"2023-05-30 22:04:00",2375,0.58,7999,-0.01,13.56,17.38,7636,86.9,5.03,0,0.184,-0.004,89.8,7999,1.2,0,14.9,8.08,1.71,7.92,10.72,4.97,267.3,5808,-53.14
"2023-05-30 22:06:00",2376,0.58,7999,-0.01,13.56,17.38,7636,86.9,5.03,0,0.184,-0.004,89.8,7999,1.2,0,14.9,8.08,1.71,7.92,10.72,4.97,267.3,5808,-53.14
"2023-05-30 22:08:00",2377,0.56,7999,-0.01,12.63,17.36,7675,87.1,5.06,0,0.18,-0.008,90,7999,1.2,0,14.98,8.1,1.65,7.93,10.73,4.99,266.9,5841,-53.43
"2023-05-30 22:10:00",2378,0.56,7999,-0.01,12.63,17.36,7675,87.1,5.06,0,0.18,-0.008,90,7999,1.2,0,14.98,8.1,1.65,7.93,10.73,4.99,266.9,5841,-53.43
"2023-05-30 22:12:00",2379,0.57,7999,-0.02,12.66,17.36,7954,87.3,5.26,0,0.178,-0.011,90.2,7999,1.2,0,15.06,8.11,1.7,7.93,10.71,5.02,266.8,6053,-53.69
"2023-05-30 22:14:00",2380,0.57,7999,-0.02,12.66,17.36,7954,87.3,5.26,0,0.178,-0.011,90.2,7999,1.2,0,15.06,8.11,1.7,7.93,10.71,5.02,266.8,6053,-53.69
"2023-05-30 22:16:00",2381,0.56,7999,-0.01,12.84,17.35,7999,87.1,5.33,0,0.179,-0.009,90,7999,1.2,0,15.02,8.09,1.68,7.93,10.72,5.01,266.8,6135,-53.55
"2023-05-30 22:18:00",2382,0.56,7999,-0.01,12.84,17.35,7999,87.1,5.33,0,0.179,-0.009,90,7999,1.2,0,15.02,8.09,1.68,7.93,10.72,5.01,266.8,6135,-53.55
"2023-05-30 22:20:00",2383,0.57,7999,-0.01,14.16,17.36,7999,86.9,5.61,0,0.18,-0.009,89.9,7999,1.2,0,14.88,8.06,1.68,7.93,10.71,4.96,266.8,6437,-53.37
"2023-05-30 22:22:00",2384,0.57,7999,-0.01,14.16,17.36,7999,86.9,5.61,0,0.18,-0.009,89.9,7999,1.2,0,14.88,8.06,1.68,7.93,10.71,4.96,266.8,6437,-53.37
"2023-05-30 22:24:00",2385,0.58,7999,-0.01,15.02,17.37,7999,86.9,5.69,0,0.181,-0.008,89.9,7999,1.2,0,14.87,8.06,1.72,7.93,10.73,4.96,266.5,6518,-53.38
"2023-05-30 22:26:00",2386,0.58,7999,-0.01,15.02,17.37,7999,86.9,5.69,0,0.181,-0.008,89.9,7999,1.2,0,14.87,8.06,1.72,7.93,10.73,4.96,266.5,6518,-53.38
"2023-05-30 22:28:00",2387,0.6,7999,-0.01,15.08,17.38,7999,87,5.69,0,0.181,-0.007,89.9,7999,1.2,0,14.87,8.06,1.75,7.93,10.72,4.96,266.4,6516,-53.44
"2023-05-30 22:30:00",2388,0.6,7999,-0.01,15.08,17.38,7999,87,5.69,0,0.181,-0.007,89.9,7999,1.2,0,14.87,8.06,1.75,7.93,10.72,4.96,266.4,6516,-53.44
"2023-05-30 22:32:00",2389,0.63,7999,-0.01,15.18,17.38,7999,87.2,5.95,0,0.183,-0.006,90.1,7999,1.19,0,14.89,8.07,1.78,7.93,10.7,4.96,266.4,6793,-53.69
"2023-05-30 22:34:00",2390,0.63,7999,-0.01,15.18,17.38,7999,87.2,5.95,0,0.183,-0.006,90.1,7999,1.19,0,14.89,8.07,1.78,7.93,10.7,4.96,266.4,6793,-53.69
"2023-05-30 22:36:00",2391,0.61,7999,-0.01,14.97,17.35,7999,86.7,5.75,0,0.185,-0.004,89.7,7999,1.19,0,14.79,8.04,1.74,7.93,10.71,4.93,266.4,6583,-53.41
"2023-05-30 22:38:00",2392,0.61,7999,-0.01,14.97,17.35,7999,86.7,5.75,0,0.185,-0.004,89.7,7999,1.19,0,14.79,8.04,1.74,7.93,10.71,4.93,266.4,6583,-53.41
"2023-05-30 22:40:00",2393,0.6,7999,0,14.92,17.36,7999,86.7,5.73,0,0.185,-0.003,89.6,7999,1.19,0,14.84,8.04,1.75,7.93,10.7,4.95,266.4,6566,-53.36
"2023-05-30 22:42:00",2394,0.6,7999,0,14.92,17.36,7999,86.7,5.73,0,0.185,-0.003,89.6,7999,1.19,0,14.84,8.04,1.75,7.93,10.7,4.95,266.4,6566,-53.36
"2023-05-30 22:44:00",2395,0.59,7999,0,14.58,17.34,7999,86.6,5.7,0,0.186,-0.003,89.5,7999,1.19,0,14.85,8.03,1.69,7.93,10.71,4.95,266.4,6529,-53.23
"2023-05-30 22:46:00",2396,0.59,7999,0,14.58,17.34,7999,86.6,5.7,0,0.186,-0.003,89.5,7999,1.19,0,14.85,8.03,1.69,7.93,10.71,4.95,266.4,6529,-53.23
"2023-05-30 22:48:00",2397,0.63,7999,0,14.69,17.36,7999,86.9,5.78,0,0.186,-0.002,89.9,7999,1.2,0,14.96,8.05,1.76,7.93,10.71,4.99,266.8,6620,-53.45
"2023-05-30 22:50:00",2398,0.63,7999,0,14.69,17.36,7999,86.9,5.78,0,0.186,-0.002,89.9,7999,1.2,0,14.96,8.05,1.76,7.93,10.71,4.99,266.8,6620,-53.45
"2023-05-30 22:52:00",2399,0.63,7999,0,14.42,17.35,7999,87,5.92,0,0.186,-0.002,90,7999,1.21,0,15.12,8.06,1.75,7.93,10.69,5.04,267.2,6770,-53.54
"2023-05-30 22:54:00",2400,0.63,7999,0,14.42,17.35,7999,87,5.92,0,0.186,-0.002,90,7999,1.21,0,15.12,8.06,1.75,7.93,10.69,5.04,267.2,6770,-53.54
"2023-05-30 22:56:00",2401,0.63,7999,0,15.66,17.35,7999,87,6.06,0,0.186,-0.002,89.9,7999,1.19,0,14.97,8.05,1.78,7.93,10.7,4.99,267.5,6921,-53.46
"2023-05-30 22:58:00",2402,0.63,7999,0,15.66,17.35,7999,87,6.06,0,0.186,-0.002,89.9,7999,1.19,0,14.97,8.05,1.78,7.93,10.7,4.99,267.5,6921,-53.46
"2023-05-30 23:00:00",2403,0.66,7999,0,16.69,17.36,7999,86.9,6.19,0,0.186,-0.002,89.9,7999,1.2,0,14.87,8.04,1.86,7.93,10.7,4.96,267.6,7053,-53.42
