"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-02 08:02:00",4114,1015.4,77,14.1,10.2
"2023-06-02 08:04:00",4115,1015.5,75,14.4,10
"2023-06-02 08:06:00",4116,1015.4,79,14.1,10.6
"2023-06-02 08:08:00",4117,1015.3,78,13.8,10.1
"2023-06-02 08:10:00",4118,1015.4,77,13.9,10
"2023-06-02 08:12:00",4119,1015.4,77,13.9,10.1
"2023-06-02 08:14:00",4120,1015.4,79,13.9,10.4
"2023-06-02 08:16:00",4121,1015.4,80,14.1,10.8
"2023-06-02 08:18:00",4122,1015.3,79,13.9,10.3
"2023-06-02 08:20:00",4123,1015.4,79,13.9,10.3
"2023-06-02 08:22:00",4124,1015.4,78,14.1,10.4
"2023-06-02 08:24:00",4125,1015.4,77,14,10.2
"2023-06-02 08:26:00",4126,1015.4,80,14.1,10.7
"2023-06-02 08:28:00",4127,1015.4,79,14,10.4
"2023-06-02 08:30:00",4128,1015.4,78,14,10.2
"2023-06-02 08:32:00",4129,1015.4,78,14.1,10.4
"2023-06-02 08:34:00",4130,1015.5,78,14.1,10.4
"2023-06-02 08:36:00",4131,1015.5,78,14.1,10.4
"2023-06-02 08:38:00",4132,1015.5,76,14.1,10.1
"2023-06-02 08:40:00",4133,1015.5,77,14.1,10.2
"2023-06-02 08:42:00",4134,1015.6,77,14.1,10.2
"2023-06-02 08:44:00",4135,1015.6,79,14.3,10.8
"2023-06-02 08:46:00",4136,1015.6,77,14.2,10.3
"2023-06-02 08:48:00",4137,1015.6,77,14.1,10.2
"2023-06-02 08:50:00",4138,1015.7,78,14.1,10.4
"2023-06-02 08:52:00",4139,1015.7,77,14.1,10.1
"2023-06-02 08:54:00",4140,1015.7,78,14.1,10.4
"2023-06-02 08:56:00",4141,1015.7,79,14.3,10.8
"2023-06-02 08:58:00",4142,1015.7,77,14.3,10.4
"2023-06-02 09:00:00",4143,1015.8,79,14.3,10.7
