"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-30 11:02:00",2044,12.11069,18.95898
"2023-05-30 11:04:00",2045,12.13056,18.97275
"2023-05-30 11:06:00",2046,12.11877,18.99292
"2023-05-30 11:08:00",2047,12.1319,19.00775
"2023-05-30 11:10:00",2048,12.12333,19.03589
"2023-05-30 11:12:00",2049,12.12981,19.06335
"2023-05-30 11:14:00",2050,12.12616,19.10507
"2023-05-30 11:16:00",2051,12.13271,19.13956
"2023-05-30 11:18:00",2052,12.12685,19.1817
"2023-05-30 11:20:00",2053,12.14273,19.22455
"2023-05-30 11:22:00",2054,12.33019,19.27591
"2023-05-30 11:24:00",2055,12.34543,19.32327
"2023-05-30 11:26:00",2056,12.4063,19.3801
"2023-05-30 11:28:00",2057,12.48215,19.43988
"2023-05-30 11:30:00",2058,12.54303,19.50455
"2023-05-30 11:32:00",2059,12.5725,19.56296
"2023-05-30 11:34:00",2060,12.5676,19.62466
"2023-05-30 11:36:00",2061,12.56437,19.67627
"2023-05-30 11:38:00",2062,12.62285,19.73059
"2023-05-30 11:40:00",2063,12.65655,19.77847
"2023-05-30 11:42:00",2064,12.65857,19.82861
"2023-05-30 11:44:00",2065,12.60393,19.86996
"2023-05-30 11:46:00",2066,12.62009,19.91718
"2023-05-30 11:48:00",2067,12.67868,19.95844
"2023-05-30 11:50:00",2068,12.61392,20.00677
"2023-05-30 11:52:00",2069,12.63024,20.04825
"2023-05-30 11:54:00",2070,12.69315,20.09598
"2023-05-30 11:56:00",2071,12.6859,20.13788
"2023-05-30 11:58:00",2072,12.65286,20.18433
"2023-05-30 12:00:00",2073,12.68569,20.22446
