"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-29 20:02:00",1594,-0.19,497.1,-0.38,0.42,15.62,402.2,89.2,0.24,0,-0.081,-0.267,92.2,490,1.19,0,1.17,8.86,-0.13,8.52,10.71,0.39,233.7,318.5,-87
"2023-05-29 20:04:00",1595,-0.18,495.6,-0.38,0.4,15.57,400.5,89.1,0.24,0,-0.081,-0.266,92.1,488.5,1.2,0,1.2,8.86,-0.15,8.52,10.71,0.4,233.8,317.5,-87.1
"2023-05-29 20:06:00",1596,-0.18,495.6,-0.38,0.4,15.57,400.5,89.1,0.24,0,-0.081,-0.266,92.1,488.5,1.2,0,1.2,8.86,-0.15,8.52,10.71,0.4,233.8,317.5,-87.1
"2023-05-29 20:08:00",1597,-0.19,499.3,-0.38,0.41,15.52,402.9,89,0.24,0,-0.08,-0.266,92,492.1,1.2,0,1.21,8.86,-0.16,8.52,10.69,0.4,233.8,319.8,-87.1
"2023-05-29 20:10:00",1598,-0.19,499.3,-0.38,0.41,15.52,402.9,89,0.24,0,-0.08,-0.266,92,492.1,1.2,0,1.21,8.86,-0.16,8.52,10.69,0.4,233.8,319.8,-87.1
"2023-05-29 20:12:00",1599,-0.19,498.1,-0.38,0.4,15.47,401.6,88.9,0.24,0,-0.08,-0.266,91.9,490.9,1.2,0,1.23,8.86,-0.15,8.52,10.7,0.41,233.9,319.1,-87.1
"2023-05-29 20:14:00",1600,-0.19,498.1,-0.38,0.4,15.47,401.6,88.9,0.24,0,-0.08,-0.266,91.9,490.9,1.2,0,1.23,8.86,-0.15,8.52,10.7,0.41,233.9,319.1,-87.1
"2023-05-29 20:16:00",1601,-0.19,497.3,-0.38,0.4,15.42,400.4,88.8,0.24,0,-0.08,-0.265,91.8,490.1,1.2,0,1.18,8.86,-0.15,8.52,10.67,0.39,234,318.5,-87.1
"2023-05-29 20:18:00",1602,-0.19,497.3,-0.38,0.4,15.42,400.4,88.8,0.24,0,-0.08,-0.265,91.8,490.1,1.2,0,1.18,8.86,-0.15,8.52,10.67,0.39,234,318.5,-87.1
"2023-05-29 20:20:00",1603,-0.19,496.7,-0.38,0.41,15.38,399.4,88.7,0.24,0,-0.08,-0.265,91.7,489.4,1.2,0,1.1,8.86,-0.16,8.52,10.7,0.37,234.1,318.1,-87.1
"2023-05-29 20:22:00",1604,-0.19,496.7,-0.38,0.41,15.38,399.4,88.7,0.24,0,-0.08,-0.265,91.7,489.4,1.2,0,1.1,8.86,-0.16,8.52,10.7,0.37,234.1,318.1,-87.1
"2023-05-29 20:24:00",1605,-0.19,495.7,-0.38,0.41,15.33,398.2,88.7,0.24,0,-0.08,-0.265,91.6,488.5,1.2,0,1.12,8.86,-0.18,8.53,10.68,0.37,234.2,317.5,-87.1
"2023-05-29 20:26:00",1606,-0.19,495.7,-0.38,0.41,15.33,398.2,88.7,0.24,0,-0.08,-0.265,91.6,488.5,1.2,0,1.12,8.86,-0.18,8.53,10.68,0.37,234.2,317.5,-87.1
"2023-05-29 20:28:00",1607,-0.19,499.5,-0.38,0.39,15.29,400.9,88.6,0.24,0,-0.08,-0.265,91.6,492.2,1.21,0,1.25,8.87,-0.16,8.53,10.69,0.42,234.3,319.9,-87.1
"2023-05-29 20:30:00",1608,-0.19,499.5,-0.38,0.39,15.29,400.9,88.6,0.24,0,-0.08,-0.265,91.6,492.2,1.21,0,1.25,8.87,-0.16,8.53,10.69,0.42,234.3,319.9,-87.1
"2023-05-29 20:32:00",1609,-0.19,497.2,-0.38,0.42,15.25,398.6,88.5,0.24,0,-0.081,-0.266,91.5,489.8,1.2,0,1.26,8.87,-0.16,8.53,10.66,0.42,234.3,318.4,-87.2
"2023-05-29 20:34:00",1610,-0.19,497.2,-0.38,0.42,15.25,398.6,88.5,0.24,0,-0.081,-0.266,91.5,489.8,1.2,0,1.26,8.87,-0.16,8.53,10.66,0.42,234.3,318.4,-87.2
"2023-05-29 20:36:00",1611,-0.19,497.3,-0.38,0.41,15.21,398.3,88.5,0.24,0,-0.081,-0.266,91.5,489.9,1.2,0,1.25,8.87,-0.17,8.53,10.67,0.42,234.4,318.5,-87.2
"2023-05-29 20:38:00",1612,-0.19,497.3,-0.38,0.41,15.21,398.3,88.5,0.24,0,-0.081,-0.266,91.5,489.9,1.2,0,1.25,8.87,-0.17,8.53,10.67,0.42,234.4,318.5,-87.2
"2023-05-29 20:40:00",1613,-0.19,495.7,-0.38,0.39,15.17,396.7,88.4,0.24,0,-0.08,-0.266,91.4,488.4,1.21,0,1.17,8.87,-0.19,8.53,10.65,0.39,234.5,317.4,-87.2
"2023-05-29 20:42:00",1614,-0.19,495.7,-0.38,0.39,15.17,396.7,88.4,0.24,0,-0.08,-0.266,91.4,488.4,1.21,0,1.17,8.87,-0.19,8.53,10.65,0.39,234.5,317.4,-87.2
"2023-05-29 20:44:00",1615,-0.19,495.8,-0.38,0.39,15.13,396.4,88.3,0.24,0,-0.08,-0.265,91.3,488.5,1.21,0,1.16,8.87,-0.19,8.53,10.67,0.39,234.6,317.5,-87.2
"2023-05-29 20:46:00",1616,-0.19,495.8,-0.38,0.39,15.13,396.4,88.3,0.24,0,-0.08,-0.265,91.3,488.5,1.21,0,1.16,8.87,-0.19,8.53,10.67,0.39,234.6,317.5,-87.2
"2023-05-29 20:48:00",1617,-0.19,497,-0.38,0.4,15.1,397,88.3,0.24,0,-0.08,-0.265,91.3,489.6,1.2,0,1.19,8.87,-0.16,8.53,10.66,0.4,234.7,318.3,-87.2
"2023-05-29 20:50:00",1618,-0.19,497,-0.38,0.4,15.1,397,88.3,0.24,0,-0.08,-0.265,91.3,489.6,1.2,0,1.19,8.87,-0.16,8.53,10.66,0.4,234.7,318.3,-87.2
"2023-05-29 20:52:00",1619,-0.19,498.4,-0.38,0.39,15.06,397.8,88.2,0.24,0,-0.08,-0.266,91.2,491,1.2,0,1.23,8.87,-0.16,8.53,10.64,0.41,234.7,319.1,-87.2
"2023-05-29 20:54:00",1620,-0.19,498.4,-0.38,0.39,15.06,397.8,88.2,0.24,0,-0.08,-0.266,91.2,491,1.2,0,1.23,8.87,-0.16,8.53,10.64,0.41,234.7,319.1,-87.2
"2023-05-29 20:56:00",1621,-0.19,498,-0.38,0.4,15.03,397.2,88.2,0.24,0,-0.08,-0.266,91.1,490.6,1.2,0,1.24,8.87,-0.16,8.53,10.65,0.41,234.8,318.9,-87.2
"2023-05-29 20:58:00",1622,-0.19,498,-0.38,0.4,15.03,397.2,88.2,0.24,0,-0.08,-0.266,91.1,490.6,1.2,0,1.24,8.87,-0.16,8.53,10.65,0.41,234.8,318.9,-87.2
"2023-05-29 21:00:00",1623,-0.19,497,-0.38,0.44,15,396,88.1,0.24,0,-0.08,-0.265,91.1,489.6,1.19,0,1.2,8.87,-0.17,8.53,10.64,0.4,234.9,318.2,-87.2
