"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 03:02:00",1084,1011.7,89,12.5,10.8
"2023-05-29 03:04:00",1085,1011.7,89,12.5,10.8
"2023-05-29 03:06:00",1086,1011.8,89,12.6,10.9
"2023-05-29 03:08:00",1087,1011.8,89,12.5,10.8
"2023-05-29 03:10:00",1088,1011.8,89,12.6,10.9
"2023-05-29 03:12:00",1089,1011.7,88,12.6,10.8
"2023-05-29 03:14:00",1090,1011.7,89,12.6,10.8
"2023-05-29 03:16:00",1091,1011.7,89,12.5,10.8
"2023-05-29 03:18:00",1092,1011.7,89,12.4,10.7
"2023-05-29 03:20:00",1093,1011.8,89,12.4,10.8
"2023-05-29 03:22:00",1094,1011.9,90,12.5,11
"2023-05-29 03:24:00",1095,1012,90,12.5,11
"2023-05-29 03:26:00",1096,1011.8,90,12.5,11
"2023-05-29 03:28:00",1097,1011.8,88,12.4,10.6
"2023-05-29 03:30:00",1098,1011.8,88,12.3,10.4
"2023-05-29 03:32:00",1099,1011.8,89,12.5,10.8
"2023-05-29 03:34:00",1100,1011.9,89,12.5,10.9
"2023-05-29 03:36:00",1101,1011.8,89,12.5,10.8
"2023-05-29 03:38:00",1102,1011.9,89,12.6,10.8
"2023-05-29 03:40:00",1103,1011.9,88,12.5,10.7
"2023-05-29 03:42:00",1104,1011.9,88,12.6,10.7
"2023-05-29 03:44:00",1105,1012,89,12.6,10.9
"2023-05-29 03:46:00",1106,1012,90,12.6,11.1
"2023-05-29 03:48:00",1107,1011.9,88,12.6,10.7
"2023-05-29 03:50:00",1108,1011.8,88,12.5,10.7
"2023-05-29 03:52:00",1109,1011.9,88,12.6,10.7
"2023-05-29 03:54:00",1110,1011.9,88,12.6,10.7
"2023-05-29 03:56:00",1111,1011.9,88,12.5,10.7
"2023-05-29 03:58:00",1112,1011.9,90,12.6,11.1
"2023-05-29 04:00:00",1113,1011.9,90,12.7,11.1
