"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 23:00:05",5838,0,0
"2023-05-27 23:00:10",5839,0,0
"2023-05-27 23:00:15",5840,0,0
"2023-05-27 23:00:20",5841,0,0
"2023-05-27 23:00:25",5842,0,0
"2023-05-27 23:00:30",5843,0,0
"2023-05-27 23:00:35",5844,0,0
"2023-05-27 23:00:40",5845,0,0
"2023-05-27 23:00:45",5846,0,0
"2023-05-27 23:00:50",5847,0,0
"2023-05-27 23:00:55",5848,0,0
"2023-05-27 23:01:00",5849,0,0
"2023-05-27 23:01:05",5850,0,0
"2023-05-27 23:01:10",5851,0,0
"2023-05-27 23:01:15",5852,0,0
"2023-05-27 23:01:20",5853,0,0
"2023-05-27 23:01:25",5854,0,0
"2023-05-27 23:01:30",5855,0,0
"2023-05-27 23:01:35",5856,0,0
"2023-05-27 23:01:40",5857,0,0
"2023-05-27 23:01:45",5858,0,0
"2023-05-27 23:01:50",5859,0,0
"2023-05-27 23:01:55",5860,0,0
"2023-05-27 23:02:00",5861,0,0
"2023-05-27 23:02:05",5862,0,0
"2023-05-27 23:02:10",5863,0,0
"2023-05-27 23:02:15",5864,0,0
"2023-05-27 23:02:20",5865,0,0
"2023-05-27 23:02:25",5866,0,0
"2023-05-27 23:02:30",5867,0,0
"2023-05-27 23:02:35",5868,0,0
"2023-05-27 23:02:40",5869,0,0
"2023-05-27 23:02:45",5870,0,0
"2023-05-27 23:02:50",5871,0,0
"2023-05-27 23:02:55",5872,0,0
"2023-05-27 23:03:00",5873,0,0
"2023-05-27 23:03:05",5874,0,0
"2023-05-27 23:03:10",5875,0,0
"2023-05-27 23:03:15",5876,0,0
"2023-05-27 23:03:20",5877,0,0
"2023-05-27 23:03:25",5878,0,0
"2023-05-27 23:03:30",5879,0,0
"2023-05-27 23:03:35",5880,0,0
"2023-05-27 23:03:40",5881,0,0
"2023-05-27 23:03:45",5882,0,0
"2023-05-27 23:03:50",5883,0,0
"2023-05-27 23:03:55",5884,0,0
"2023-05-27 23:04:00",5885,0,0
"2023-05-27 23:04:05",5886,0,0
