"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","WSTable"
"2023-05-27 12:33:08",62,-0.32,0.01,-0.57,294.43,2,28
"2023-05-27 12:33:08.05",63,-0.36,-0.05,-0.52,294.55,3,0
"2023-05-27 12:33:08.1",64,-0.45,-0.18,-0.5,294.66,4,0
"2023-05-27 12:33:08.15",65,-0.43,-0.1,-0.6,294.69,5,0
"2023-05-27 12:33:08.2",66,-0.32,0.17,-0.72,294.63,6,1
"2023-05-27 12:33:08.25",67,-0.02,0.47,-0.59,294.65,1,10
"2023-05-27 12:33:08.3",68,0.08,0.65,-0.46,294.74,2,28
"2023-05-27 12:33:08.35",69,0.09,0.64,-0.39,294.7,3,0
"2023-05-27 12:33:08.4",70,-0.17,0.72,-0.46,294.61,4,0
"2023-05-27 12:33:08.45",71,0.01,0.78,-0.18,294.58,5,0
"2023-05-27 12:33:08.5",72,0.1,0.8,0.09,294.54,6,1
"2023-05-27 12:33:08.55",73,0.11,0.6,0.17,294.53,1,10
"2023-05-27 12:33:08.6",74,0.15,0.4,0.17,294.5,2,28
"2023-05-27 12:33:08.65",75,0.11,0.25,-0.02,294.49,3,0
"2023-05-27 12:33:08.7",76,0.1,0,-0.24,294.46,4,0
"2023-05-27 12:33:08.75",77,0.02,-0.17,-0.23,294.44,5,0
"2023-05-27 12:33:08.8",78,-0.12,-0.31,-0.27,294.43,6,1
"2023-05-27 12:33:08.85",79,-0.11,-0.08,-0.32,294.41,1,10
"2023-05-27 12:33:08.9",80,-0.18,0.38,-0.37,294.37,2,28
"2023-05-27 12:33:08.95",81,-0.26,0.52,-0.35,294.35,3,0
"2023-05-27 12:33:09",82,-0.18,0.54,-0.24,294.34,4,0
"2023-05-27 12:33:09.05",83,-0.3,0.59,-0.13,294.33,5,0
"2023-05-27 12:33:09.1",84,-0.41,0.47,-0.07,294.33,6,1
"2023-05-27 12:33:09.15",85,-0.37,0.33,-0.12,294.32,1,10
"2023-05-27 12:33:09.2",86,-0.38,0.26,-0.33,294.3,2,28
"2023-05-27 12:33:09.25",87,-0.35,0.32,-0.42,294.28,3,0
"2023-05-27 12:33:09.3",88,-0.27,0.3,-0.34,294.29,4,0
"2023-05-27 12:33:09.35",89,-0.16,0.31,-0.25,294.29,5,0
"2023-05-27 12:33:09.4",90,-0.13,0.33,-0.22,294.29,6,1
"2023-05-27 12:33:09.45",91,-0.05,0.32,-0.27,294.29,1,10
"2023-05-27 12:33:09.5",92,-0.11,0.33,-0.3,294.3,2,28
"2023-05-27 12:33:09.55",93,-0.2,0.3,-0.28,294.28,3,0
"2023-05-27 12:33:09.6",94,-0.23,0.32,-0.25,294.28,4,0
"2023-05-27 12:33:09.65",95,-0.21,0.57,-0.26,294.25,5,0
"2023-05-27 12:33:09.7",96,-0.32,0.47,-0.27,294.26,6,1
"2023-05-27 12:33:09.75",97,-0.58,0.45,-0.15,294.29,1,10
"2023-05-27 12:33:09.8",98,-0.6,0.56,-0.26,294.32,2,28
"2023-05-27 12:33:09.85",99,-0.29,0.57,-0.49,294.32,3,0
"2023-05-27 12:33:09.9",100,-0.56,0.66,-0.75,294.33,4,0
"2023-05-27 12:33:09.95",101,-0.52,0.71,-0.87,294.32,5,0
"2023-05-27 12:33:10",102,-0.47,0.71,-0.88,294.31,6,1
"2023-05-27 12:33:10.05",103,-0.45,0.7,-0.78,294.3,1,10
"2023-05-27 12:33:10.1",104,-0.36,0.76,-0.56,294.3,2,28
"2023-05-27 12:33:10.15",105,-0.29,0.77,-0.31,294.3,3,0
"2023-05-27 12:33:10.2",106,-0.28,0.75,-0.31,294.27,4,0
"2023-05-27 12:33:10.25",107,-0.23,0.72,-0.28,294.24,5,0
"2023-05-27 12:33:10.3",108,-0.2,0.95,-0.2,294.18,6,1
"2023-05-27 12:33:10.35",109,-0.19,1.09,-0.4,294.08,1,10
"2023-05-27 12:33:10.4",110,-0.11,1.17,-0.36,294.08,2,28
"2023-05-27 12:33:10.45",111,-0.15,1.06,-0.29,294.1,3,0
"2023-05-27 12:33:10.5",112,-0.04,0.74,-0.33,294.14,4,0
"2023-05-27 12:33:10.55",113,-0.05,0.46,-0.53,294.15,5,0
"2023-05-27 12:33:10.6",114,-0.16,0.44,-0.47,294.15,6,1
"2023-05-27 12:33:10.65",115,-0.09,0.46,-0.34,294.16,1,10
"2023-05-27 12:33:10.7",116,-0.16,0.39,-0.28,294.18,2,28
"2023-05-27 12:33:10.75",117,-0.15,0.3,-0.19,294.18,3,0
"2023-05-27 12:33:10.8",118,0.02,0.23,-0.17,294.19,4,0
"2023-05-27 12:33:10.85",119,0.03,0.21,-0.14,294.21,5,0
"2023-05-27 12:33:10.9",120,-0.01,0.15,-0.09,294.21,6,1
"2023-05-27 12:33:10.95",121,-0.03,0.12,-0.11,294.22,1,10
"2023-05-27 12:33:11",122,-0.03,0.07,-0.09,294.24,2,28
"2023-05-27 12:33:11.05",123,0,0.03,-0.11,294.25,3,0
"2023-05-27 12:33:11.1",124,0.05,-0.01,-0.13,294.26,4,0
"2023-05-27 12:33:11.15",125,0.05,-0.01,-0.11,294.27,5,0
"2023-05-27 12:33:11.2",126,0.08,-0.16,-0.07,294.27,6,1
"2023-05-27 12:33:11.25",127,0.05,-0.24,-0.06,294.27,1,10
"2023-05-27 12:33:11.3",128,0.08,-0.29,-0.08,294.3,2,28
"2023-05-27 12:33:11.35",129,0.24,-0.29,-0.06,294.3,3,0
"2023-05-27 12:33:11.4",130,0.24,-0.18,-0.06,294.31,4,0
"2023-05-27 12:33:11.45",131,0.2,-0.02,-0.16,294.34,5,0
"2023-05-27 12:33:11.5",132,0,0.09,-0.3,294.34,6,1
"2023-05-27 12:33:11.55",133,-0.23,0.19,-0.36,294.32,1,10
"2023-05-27 12:33:11.6",134,-0.46,0.31,-0.4,294.29,2,28
"2023-05-27 12:33:11.65",135,-0.48,0.2,-0.38,294.26,3,0
"2023-05-27 12:33:11.7",136,-0.35,0.18,-0.31,294.25,4,0
"2023-05-27 12:33:11.75",137,-0.24,0.31,-0.09,294.26,5,0
"2023-05-27 12:33:11.8",138,-0.3,0.4,-0.01,294.27,6,1
"2023-05-27 12:33:11.85",139,-0.32,0.29,-0.07,294.26,1,10
"2023-05-27 12:33:11.9",140,-0.31,0.21,-0.05,294.25,2,28
"2023-05-27 12:33:11.95",141,-0.19,0.12,0.03,294.27,3,0
"2023-05-27 12:33:12",142,-0.18,0.11,0.05,294.27,4,0
"2023-05-27 12:33:12.05",143,-0.18,0.12,0.08,294.28,5,0
"2023-05-27 12:33:12.1",144,-0.2,0.09,0.03,294.28,6,1
"2023-05-27 12:33:12.15",145,-0.26,0.07,-0.13,294.3,1,10
"2023-05-27 12:33:12.2",146,-0.28,0.06,-0.21,294.31,2,28
"2023-05-27 12:33:12.25",147,-0.32,0.15,-0.27,294.3,3,0
"2023-05-27 12:33:12.3",148,-0.39,0.16,-0.37,294.34,4,0
"2023-05-27 12:33:12.35",149,-0.39,0.12,-0.47,294.38,5,0
"2023-05-27 12:33:12.4",150,-0.31,0.1,-0.43,294.39,6,1
"2023-05-27 12:33:12.45",151,-0.14,0.04,-0.35,294.42,1,10
"2023-05-27 12:33:12.5",152,-0.12,0.05,-0.37,294.42,2,28
"2023-05-27 12:33:12.55",153,-0.19,0,-0.45,294.42,3,0
"2023-05-27 12:33:12.6",154,-0.26,-0.03,-0.49,294.44,4,0
"2023-05-27 12:33:12.65",155,-0.27,0.05,-0.53,294.45,5,0
"2023-05-27 12:33:12.7",156,-0.26,0.08,-0.45,294.45,6,1
"2023-05-27 12:33:12.75",157,-0.26,0.05,-0.41,294.46,1,10
"2023-05-27 12:33:12.8",158,-0.34,0.19,-0.34,294.42,2,28
"2023-05-27 12:33:12.85",159,-0.29,0.23,-0.24,294.42,3,0
"2023-05-27 12:33:12.9",160,-0.18,0.2,-0.16,294.41,4,0
"2023-05-27 12:33:12.95",161,-0.12,0.16,-0.12,294.41,5,0
"2023-05-27 12:33:13",162,-0.12,0.16,-0.09,294.42,6,1
"2023-05-27 12:33:13.05",163,-0.1,0.15,-0.09,294.42,1,10
"2023-05-27 12:33:13.1",164,-0.05,0.13,-0.07,294.43,2,28
"2023-05-27 12:33:13.15",165,-0.02,0.13,-0.05,294.44,3,0
"2023-05-27 12:33:13.2",166,-0.01,0.09,-0.05,294.45,4,0
"2023-05-27 12:33:13.25",167,-0.01,0.05,-0.05,294.44,5,0
"2023-05-27 12:33:13.3",168,0.01,0.03,-0.05,294.44,6,1
"2023-05-27 12:33:13.35",169,0.03,0.02,-0.06,294.45,1,10
"2023-05-27 12:33:13.4",170,0.04,-0.02,-0.04,294.45,2,28
"2023-05-27 12:33:13.45",171,0.07,-0.04,-0.05,294.46,3,0
"2023-05-27 12:33:13.5",172,0.09,-0.08,-0.07,294.45,4,0
"2023-05-27 12:33:13.55",173,0.15,-0.09,-0.04,294.45,5,0
"2023-05-27 12:33:13.6",174,0.13,-0.1,-0.07,294.45,6,1
"2023-05-27 12:33:13.65",175,0.16,-0.08,-0.08,294.47,1,10
"2023-05-27 12:33:13.7",176,0.12,-0.08,-0.07,294.47,2,28
"2023-05-27 12:33:13.75",177,-0.03,-0.04,-0.09,294.47,3,0
"2023-05-27 12:33:13.8",178,-0.18,0.03,-0.13,294.47,4,0
"2023-05-27 12:33:13.85",179,-0.19,0.13,-0.12,294.47,5,0
"2023-05-27 12:33:13.9",180,-0.2,0.19,-0.1,294.48,6,1
"2023-05-27 12:33:13.95",181,-0.17,0.2,-0.17,294.47,1,10
"2023-05-27 12:33:14",182,-0.19,0.28,-0.26,294.47,2,28
"2023-05-27 12:33:14.05",183,-0.08,0.37,-0.29,294.47,3,0
"2023-05-27 12:33:14.1",184,-0.15,0.33,-0.35,294.47,4,0
"2023-05-27 12:33:14.15",185,-0.12,0.44,-0.34,294.46,5,0
"2023-05-27 12:33:14.2",186,-0.16,0.57,-0.25,294.47,6,1
"2023-05-27 12:33:14.25",187,-0.14,0.64,-0.14,294.5,1,10
"2023-05-27 12:33:14.3",188,-0.07,0.67,-0.08,294.55,2,28
"2023-05-27 12:33:14.35",189,0.01,0.58,0.04,294.55,3,0
"2023-05-27 12:33:14.4",190,-0.12,0.59,0.07,294.51,4,0
"2023-05-27 12:33:14.45",191,-0.11,0.58,0.02,294.5,5,0
"2023-05-27 12:33:14.5",192,-0.2,0.65,-0.02,294.51,6,1
"2023-05-27 12:33:14.55",193,-0.22,0.57,-0.09,294.52,1,10
"2023-05-27 12:33:14.6",194,-0.25,0.38,-0.33,294.52,2,28
"2023-05-27 12:33:14.65",195,-0.11,0.18,-0.41,294.51,3,0
"2023-05-27 12:33:14.7",196,0,0.15,-0.42,294.51,4,0
"2023-05-27 12:33:14.75",197,-0.08,0.09,-0.36,294.51,5,0
"2023-05-27 12:33:14.8",198,-0.12,0.05,-0.35,294.54,6,1
"2023-05-27 12:33:14.85",199,-0.18,0.11,-0.41,294.56,1,10
"2023-05-27 12:33:14.9",200,-0.25,0.16,-0.5,294.57,2,28
"2023-05-27 12:33:14.95",201,-0.23,0.13,-0.5,294.57,3,0
"2023-05-27 12:33:15",202,-0.14,0.05,-0.55,294.56,4,0
"2023-05-27 12:33:15.05",203,-0.09,-0.05,-0.55,294.57,5,0
"2023-05-27 12:33:15.1",204,-0.16,-0.07,-0.5,294.57,6,1
"2023-05-27 12:33:15.15",205,-0.13,0.08,-0.58,294.58,1,10
"2023-05-27 12:33:15.2",206,-0.24,0.09,-0.49,294.59,2,28
"2023-05-27 12:33:15.25",207,-0.14,-0.11,-0.58,294.59,3,0
"2023-05-27 12:33:15.3",208,-0.24,0.03,-0.49,294.58,4,0
"2023-05-27 12:33:15.35",209,-0.21,-0.1,-0.48,294.58,5,0
"2023-05-27 12:33:15.4",210,-0.26,-0.11,-0.45,294.57,6,1
"2023-05-27 12:33:15.45",211,-0.31,0.09,-0.43,294.56,1,10
"2023-05-27 12:33:15.5",212,-0.16,0.13,-0.51,294.55,2,28
"2023-05-27 12:33:15.55",213,-0.18,-0.02,-0.48,294.55,3,0
"2023-05-27 12:33:15.6",214,-0.18,-0.2,-0.44,294.56,4,0
"2023-05-27 12:33:15.65",215,-0.19,-0.36,-0.42,294.57,5,0
"2023-05-27 12:33:15.7",216,-0.22,-0.42,-0.36,294.57,6,1
"2023-05-27 12:33:15.75",217,-0.23,-0.34,-0.34,294.56,1,10
"2023-05-27 12:33:15.8",218,-0.27,-0.33,-0.31,294.56,2,28
"2023-05-27 12:33:15.85",219,-0.27,-0.29,-0.28,294.56,3,0
"2023-05-27 12:33:15.9",220,-0.29,-0.06,-0.23,294.56,4,0
"2023-05-27 12:33:15.95",221,-0.39,-0.02,-0.1,294.57,5,0
"2023-05-27 12:33:16",222,-0.42,-0.03,-0.12,294.56,6,1
"2023-05-27 12:33:16.05",223,-0.43,0.06,-0.04,294.56,1,10
"2023-05-27 12:33:16.1",224,-0.41,0.24,-0.04,294.57,2,28
"2023-05-27 12:33:16.15",225,-0.39,0.16,-0.04,294.57,3,0
"2023-05-27 12:33:16.2",226,-0.38,0.13,-0.01,294.57,4,0
"2023-05-27 12:33:16.25",227,-0.33,0.09,0.04,294.57,5,0
"2023-05-27 12:33:16.3",228,-0.35,0.23,0.1,294.59,6,1
"2023-05-27 12:33:16.35",229,-0.23,0.4,0.16,294.61,1,10
"2023-05-27 12:33:16.4",230,-0.12,0.52,0.21,294.61,2,28
"2023-05-27 12:33:16.45",231,-0.12,0.41,0.21,294.63,3,0
"2023-05-27 12:33:16.5",232,-0.11,0.42,0.2,294.62,4,0
"2023-05-27 12:33:16.55",233,-0.01,0.45,0.22,294.61,5,0
"2023-05-27 12:33:16.6",234,0.07,0.38,0.19,294.62,6,1
"2023-05-27 12:33:16.65",235,0.1,0.34,0.18,294.62,1,10
"2023-05-27 12:33:16.7",236,0.09,0.36,0.18,294.62,2,28
"2023-05-27 12:33:16.75",237,-0.02,0.33,0.15,294.61,3,0
"2023-05-27 12:33:16.8",238,-0.2,0.31,0.11,294.59,4,0
"2023-05-27 12:33:16.85",239,-0.25,0.27,0.08,294.59,5,0
"2023-05-27 12:33:16.9",240,-0.24,0.38,0.03,294.6,6,1
"2023-05-27 12:33:16.95",241,-0.17,0.45,0.01,294.64,1,10
"2023-05-27 12:33:17",242,-0.08,0.41,0.01,294.7,2,28
"2023-05-27 12:33:17.05",243,-0.05,0.41,-0.07,294.76,3,0
"2023-05-27 12:33:17.1",244,-0.24,0.42,-0.13,294.8,4,0
"2023-05-27 12:33:17.15",245,-0.26,0.44,-0.18,294.82,5,0
"2023-05-27 12:33:17.2",246,-0.19,0.44,-0.13,294.85,6,1
"2023-05-27 12:33:17.25",247,-0.13,0.42,-0.09,294.85,1,10
"2023-05-27 12:33:17.3",248,-0.07,0.47,-0.01,294.86,2,28
"2023-05-27 12:33:17.35",249,-0.01,0.44,-0.05,294.85,3,0
"2023-05-27 12:33:17.4",250,-0.05,0.36,-0.11,294.88,4,0
"2023-05-27 12:33:17.45",251,-0.1,0.33,-0.09,294.89,5,0
"2023-05-27 12:33:17.5",252,-0.28,0.32,-0.17,294.88,6,1
"2023-05-27 12:33:17.55",253,-0.41,0.24,-0.24,294.87,1,10
"2023-05-27 12:33:17.6",254,-0.31,0.28,-0.21,294.85,2,28
"2023-05-27 12:33:17.65",255,-0.32,0.34,-0.24,294.78,3,0
"2023-05-27 12:33:17.7",256,-0.37,0.32,-0.29,294.69,4,0
"2023-05-27 12:33:17.75",257,-0.38,0.33,-0.29,294.68,5,0
"2023-05-27 12:33:17.8",258,-0.33,0.36,-0.31,294.67,6,1
"2023-05-27 12:33:17.85",259,-0.27,0.39,-0.29,294.69,1,10
"2023-05-27 12:33:17.9",260,-0.23,0.35,-0.28,294.73,2,28
"2023-05-27 12:33:17.95",261,-0.15,0.33,-0.26,294.71,3,0
"2023-05-27 12:33:18",262,-0.16,0.3,-0.31,294.72,4,0
"2023-05-27 12:33:18.05",263,-0.14,0.31,-0.32,294.73,5,0
"2023-05-27 12:33:18.1",264,-0.14,0.31,-0.28,294.72,6,1
"2023-05-27 12:33:18.15",265,-0.11,0.34,-0.22,294.72,1,10
"2023-05-27 12:33:18.2",266,-0.13,0.33,-0.2,294.73,2,28
"2023-05-27 12:33:18.25",267,-0.08,0.34,-0.14,294.73,3,0
"2023-05-27 12:33:18.3",268,0,0.34,-0.07,294.73,4,0
"2023-05-27 12:33:18.35",269,0.08,0.37,-0.05,294.74,5,0
"2023-05-27 12:33:18.4",270,0.09,0.39,-0.04,294.73,6,1
"2023-05-27 12:33:18.45",271,0.05,0.38,-0.05,294.73,1,10
"2023-05-27 12:33:18.5",272,0.02,0.44,-0.06,294.77,2,28
"2023-05-27 12:33:18.55",273,0.07,0.51,-0.02,294.8,3,0
"2023-05-27 12:33:18.6",274,0.06,0.49,-0.02,294.81,4,0
"2023-05-27 12:33:18.65",275,0.11,0.53,-0.08,294.81,5,0
"2023-05-27 12:33:18.7",276,0.01,0.6,-0.18,294.81,6,1
"2023-05-27 12:33:18.75",277,-0.13,0.57,-0.3,294.82,1,10
"2023-05-27 12:33:18.8",278,-0.14,0.58,-0.28,294.81,2,28
"2023-05-27 12:33:18.85",279,-0.21,0.44,-0.24,294.81,3,0
"2023-05-27 12:33:18.9",280,-0.19,0.37,-0.16,294.81,4,0
"2023-05-27 12:33:18.95",281,-0.16,0.35,-0.1,294.83,5,0
"2023-05-27 12:33:19",282,-0.13,0.36,-0.09,294.83,6,1
"2023-05-27 12:33:19.05",283,-0.1,0.33,-0.09,294.83,1,10
"2023-05-27 12:33:19.1",284,-0.12,0.41,-0.09,294.83,2,28
"2023-05-27 12:33:19.15",285,-0.08,0.56,-0.09,294.82,3,0
"2023-05-27 12:33:19.2",286,-0.07,0.65,-0.07,294.78,4,0
"2023-05-27 12:33:19.25",287,-0.18,0.58,0,294.77,5,0
"2023-05-27 12:33:19.3",288,-0.51,0.53,-0.01,294.76,6,1
"2023-05-27 12:33:19.35",289,-0.43,0.66,0.03,294.75,1,10
"2023-05-27 12:33:19.4",290,-0.34,0.89,0.04,294.76,2,28
"2023-05-27 12:33:19.45",291,-0.29,0.94,0.05,294.79,3,0
"2023-05-27 12:33:19.5",292,-0.25,0.92,0.04,294.78,4,0
"2023-05-27 12:33:19.55",293,-0.21,0.78,-0.01,294.75,5,0
"2023-05-27 12:33:19.6",294,-0.16,0.71,-0.04,294.74,6,1
"2023-05-27 12:33:19.65",295,-0.14,0.67,-0.09,294.73,1,10
"2023-05-27 12:33:19.7",296,-0.13,0.59,0.01,294.72,2,28
"2023-05-27 12:33:19.75",297,-0.11,0.56,0.05,294.71,3,0
"2023-05-27 12:33:19.8",298,-0.3,0.64,-0.03,294.66,4,0
"2023-05-27 12:33:19.85",299,-0.31,0.61,0.01,294.65,5,0
"2023-05-27 12:33:19.9",300,-0.23,0.54,0.09,294.65,6,1
"2023-05-27 12:33:19.95",301,-0.1,0.41,0.01,294.65,1,10
"2023-05-27 12:33:20",302,-0.04,0.42,-0.01,294.66,2,28
"2023-05-27 12:33:20.05",303,-0.16,0.17,-0.18,294.67,3,0
"2023-05-27 12:33:20.1",304,-0.38,0.12,-0.42,294.66,4,0
"2023-05-27 12:33:20.15",305,-0.4,0.15,-0.46,294.64,5,0
"2023-05-27 12:33:20.2",306,-0.52,0.22,-0.43,294.66,6,1
"2023-05-27 12:33:20.25",307,-0.55,0.04,-0.33,294.66,1,10
"2023-05-27 12:33:20.3",308,-0.51,-0.07,-0.26,294.67,2,28
"2023-05-27 12:33:20.35",309,-0.48,0.02,-0.28,294.67,3,0
"2023-05-27 12:33:20.4",310,-0.43,0.03,-0.21,294.67,4,0
"2023-05-27 12:33:20.45",311,-0.38,0,-0.11,294.68,5,0
"2023-05-27 12:33:20.5",312,-0.33,0.03,-0.07,294.68,6,1
"2023-05-27 12:33:20.55",313,-0.4,-0.02,-0.06,294.66,1,10
"2023-05-27 12:33:20.6",314,-0.36,0,-0.14,294.66,2,28
"2023-05-27 12:33:20.65",315,-0.37,0.2,-0.17,294.65,3,0
"2023-05-27 12:33:20.7",316,-0.31,0.11,-0.14,294.65,4,0
"2023-05-27 12:33:20.75",317,-0.29,-0.04,0.03,294.65,5,0
"2023-05-27 12:33:20.8",318,-0.21,0.01,0.05,294.67,6,1
"2023-05-27 12:33:20.85",319,-0.26,0.06,0.05,294.67,1,10
"2023-05-27 12:33:20.9",320,-0.32,0.08,0.1,294.66,2,28
"2023-05-27 12:33:20.95",321,-0.34,0.12,0.06,294.65,3,0
"2023-05-27 12:33:21",322,-0.35,0.07,0.05,294.64,4,0
"2023-05-27 12:33:21.05",323,-0.23,0.13,0.12,294.64,5,0
"2023-05-27 12:33:21.1",324,-0.17,0.31,0.01,294.63,6,1
"2023-05-27 12:33:21.15",325,-0.29,0.42,-0.07,294.62,1,10
"2023-05-27 12:33:21.2",326,-0.2,0.39,-0.09,294.62,2,28
"2023-05-27 12:33:21.25",327,-0.18,0.31,-0.07,294.61,3,0
"2023-05-27 12:33:21.3",328,-0.2,0.29,-0.09,294.6,4,0
"2023-05-27 12:33:21.35",329,-0.23,0.33,-0.18,294.59,5,0
"2023-05-27 12:33:21.4",330,-0.33,0.29,-0.17,294.57,6,1
"2023-05-27 12:33:21.45",331,-0.3,0.36,-0.01,294.56,1,10
"2023-05-27 12:33:21.5",332,-0.51,0.44,-0.19,294.55,2,28
"2023-05-27 12:33:21.55",333,-0.47,0.65,-0.29,294.54,3,0
"2023-05-27 12:33:21.6",334,-0.47,0.48,-0.27,294.55,4,0
"2023-05-27 12:33:21.65",335,-0.37,0.45,-0.21,294.56,5,0
"2023-05-27 12:33:21.7",336,-0.43,0.42,-0.25,294.57,6,1
"2023-05-27 12:33:21.75",337,-0.4,0.34,-0.32,294.57,1,10
"2023-05-27 12:33:21.8",338,-0.38,0.28,-0.25,294.57,2,28
"2023-05-27 12:33:21.85",339,-0.4,0.38,-0.14,294.58,3,0
"2023-05-27 12:33:21.9",340,-0.41,0.43,-0.16,294.57,4,0
"2023-05-27 12:33:21.95",341,-0.35,0.56,-0.15,294.56,5,0
"2023-05-27 12:33:22",342,-0.25,0.59,-0.2,294.56,6,1
"2023-05-27 12:33:22.05",343,-0.18,0.59,-0.1,294.56,1,10
"2023-05-27 12:33:22.1",344,-0.21,0.66,-0.04,294.56,2,28
"2023-05-27 12:33:22.15",345,-0.19,0.56,-0.04,294.56,3,0
"2023-05-27 12:33:22.2",346,-0.03,0.54,-0.07,294.58,4,0
