"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-02 01:00:05",93678,0,0
"2023-06-02 01:00:10",93679,0,0
"2023-06-02 01:00:15",93680,0,0
"2023-06-02 01:00:20",93681,0,0
"2023-06-02 01:00:25",93682,0,0
"2023-06-02 01:00:30",93683,0,0
"2023-06-02 01:00:35",93684,0,0
"2023-06-02 01:00:40",93685,0,0
"2023-06-02 01:00:45",93686,0,0
"2023-06-02 01:00:50",93687,0,0
"2023-06-02 01:00:55",93688,0,0
"2023-06-02 01:01:00",93689,0,0
"2023-06-02 01:01:05",93690,0,0
"2023-06-02 01:01:10",93691,0,0
"2023-06-02 01:01:15",93692,0,0
"2023-06-02 01:01:20",93693,0,0
"2023-06-02 01:01:25",93694,0,0
"2023-06-02 01:01:30",93695,0,0
"2023-06-02 01:01:35",93696,0,0
"2023-06-02 01:01:40",93697,0,0
"2023-06-02 01:01:45",93698,0,0
"2023-06-02 01:01:50",93699,0,0
"2023-06-02 01:01:55",93700,0,0
"2023-06-02 01:02:00",93701,0,0
"2023-06-02 01:02:05",93702,0,0
"2023-06-02 01:02:10",93703,0,0
"2023-06-02 01:02:15",93704,0,0
"2023-06-02 01:02:20",93705,0,0
"2023-06-02 01:02:25",93706,0,0
"2023-06-02 01:02:30",93707,0,0
"2023-06-02 01:02:35",93708,0,0
"2023-06-02 01:02:40",93709,0,0
"2023-06-02 01:02:45",93710,0,0
"2023-06-02 01:02:50",93711,0,0
"2023-06-02 01:02:55",93712,0,0
"2023-06-02 01:03:00",93713,0,0
"2023-06-02 01:03:05",93714,0,0
"2023-06-02 01:03:10",93715,0,0
"2023-06-02 01:03:15",93716,0,0
"2023-06-02 01:03:20",93717,0,0
"2023-06-02 01:03:25",93718,0,0
"2023-06-02 01:03:30",93719,0,0
"2023-06-02 01:03:35",93720,0,0
"2023-06-02 01:03:40",93721,0,0
"2023-06-02 01:03:45",93722,0,0
"2023-06-02 01:03:50",93723,0,0
"2023-06-02 01:03:55",93724,0,0
"2023-06-02 01:04:00",93725,0,0
"2023-06-02 01:04:05",93726,0,0
