"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-31 03:02:00",2524,1012.4,85,12.8,10.5
"2023-05-31 03:04:00",2525,1012.4,87,12.9,10.8
"2023-05-31 03:06:00",2526,1012.4,88,13,11.1
"2023-05-31 03:08:00",2527,1012.4,86,12.9,10.7
"2023-05-31 03:10:00",2528,1012.3,86,12.9,10.8
"2023-05-31 03:12:00",2529,1012.3,85,12.9,10.6
"2023-05-31 03:14:00",2530,1012.3,86,13,10.8
"2023-05-31 03:16:00",2531,1012.3,85,12.9,10.5
"2023-05-31 03:18:00",2532,1012.3,85,12.9,10.5
"2023-05-31 03:20:00",2533,1012.3,86,13,10.7
"2023-05-31 03:22:00",2534,1012.4,86,13,10.8
"2023-05-31 03:24:00",2535,1012.4,84,12.9,10.4
"2023-05-31 03:26:00",2536,1012.4,86,12.9,10.7
"2023-05-31 03:28:00",2537,1012.4,84,12.8,10.2
"2023-05-31 03:30:00",2538,1012.4,85,12.8,10.4
"2023-05-31 03:32:00",2539,1012.3,83,12.7,9.9
"2023-05-31 03:34:00",2540,1012.3,85,12.8,10.3
"2023-05-31 03:36:00",2541,1012.4,83,12.7,10.1
"2023-05-31 03:38:00",2542,1012.4,86,12.9,10.6
"2023-05-31 03:40:00",2543,1012.4,84,12.8,10.2
"2023-05-31 03:42:00",2544,1012.4,86,12.9,10.7
"2023-05-31 03:44:00",2545,1012.4,85,12.9,10.5
"2023-05-31 03:46:00",2546,1012.4,83,12.8,10.1
"2023-05-31 03:48:00",2547,1012.4,85,12.9,10.5
"2023-05-31 03:50:00",2548,1012.4,84,12.9,10.3
"2023-05-31 03:52:00",2549,1012.4,83,12.8,10.1
"2023-05-31 03:54:00",2550,1012.4,85,12.9,10.5
"2023-05-31 03:56:00",2551,1012.3,84,12.9,10.3
"2023-05-31 03:58:00",2552,1012.3,84,12.9,10.4
"2023-05-31 04:00:00",2553,1012.3,84,12.8,10.3
