"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 16:00:05",798,19.33076,0.09665379
"2023-05-27 16:00:10",799,19.13969,0.09569846
"2023-05-27 16:00:15",800,19.26336,0.09631681
"2023-05-27 16:00:20",801,19.27123,0.09635616
"2023-05-27 16:00:25",802,19.17913,0.09589566
"2023-05-27 16:00:30",803,19.27706,0.09638529
"2023-05-27 16:00:35",804,19.31501,0.09657506
"2023-05-27 16:00:40",805,19.20255,0.09601275
"2023-05-27 16:00:45",806,19.19383,0.09596918
"2023-05-27 16:00:50",807,19.00088,0.09500439
"2023-05-27 16:00:55",808,19.40398,0.0970199
"2023-05-27 16:01:00",809,19.53745,0.09768725
"2023-05-27 16:01:05",810,19.47065,0.09735326
"2023-05-27 16:01:10",811,19.58536,0.09792682
"2023-05-27 16:01:15",812,19.61846,0.09809232
"2023-05-27 16:01:20",813,19.54351,0.09771757
"2023-05-27 16:01:25",814,19.5305,0.0976525
"2023-05-27 16:01:30",815,19.45623,0.09728117
"2023-05-27 16:01:35",816,19.65586,0.09827928
"2023-05-27 16:01:40",817,19.55693,0.09778465
"2023-05-27 16:01:45",818,19.51295,0.09756474
"2023-05-27 16:01:50",819,19.42892,0.0971446
"2023-05-27 16:01:55",820,19.53672,0.09768363
"2023-05-27 16:02:00",821,19.58846,0.09794233
"2023-05-27 16:02:05",822,19.59951,0.09799755
"2023-05-27 16:02:10",823,19.5791,0.09789553
"2023-05-27 16:02:15",824,19.53661,0.09768306
"2023-05-27 16:02:20",825,19.49548,0.09747741
"2023-05-27 16:02:25",826,19.46965,0.09734827
"2023-05-27 16:02:30",827,19.56846,0.09784231
"2023-05-27 16:02:35",828,19.51066,0.09755332
"2023-05-27 16:02:40",829,19.41342,0.09706712
"2023-05-27 16:02:45",830,18.81025,0.09405127
"2023-05-27 16:02:50",831,19.52777,0.09763887
"2023-05-27 16:02:55",832,19.52207,0.09761035
"2023-05-27 16:03:00",833,19.80164,0.09900822
"2023-05-27 16:03:05",834,19.69476,0.09847382
"2023-05-27 16:03:10",835,19.7079,0.0985395
