"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 12:51:25",0,35.89095,0.1794548
"2023-05-27 12:51:30",1,35.76877,0.1788439
"2023-05-27 12:51:35",2,35.729,0.178645
"2023-05-27 12:51:40",3,35.86239,0.179312
"2023-05-27 12:51:45",4,35.88742,0.1794371
"2023-05-27 12:51:50",5,35.7421,0.1787105
"2023-05-27 12:51:55",6,35.64706,0.1782353
"2023-05-27 12:52:00",7,35.35783,0.1767892
"2023-05-27 12:52:05",8,35.93149,0.1796575
"2023-05-27 12:52:10",9,36.36319,0.181816
"2023-05-27 12:52:15",10,35.64098,0.1782049
"2023-05-27 12:52:20",11,36.56719,0.182836
"2023-05-27 12:52:25",12,36.034,0.18017
"2023-05-27 12:52:30",13,35.82228,0.1791114
"2023-05-27 12:52:35",14,35.60567,0.1780284
"2023-05-27 12:52:40",15,35.73858,0.1786929
"2023-05-27 12:52:45",16,35.63556,0.1781778
"2023-05-27 12:52:50",17,35.71577,0.1785788
"2023-05-27 12:52:55",18,35.71725,0.1785863
"2023-05-27 12:53:00",19,35.52272,0.1776136
"2023-05-27 12:53:05",20,35.81967,0.1790983
"2023-05-27 12:53:10",21,35.57233,0.1778616
"2023-05-27 12:53:15",22,35.80894,0.1790447
"2023-05-27 12:53:20",23,35.71411,0.1785706
"2023-05-27 12:53:25",24,35.73263,0.1786631
"2023-05-27 12:53:30",25,36.01354,0.1800677
"2023-05-27 12:53:35",26,36.09323,0.1804662
"2023-05-27 12:53:40",27,36.01278,0.1800639
"2023-05-27 12:53:45",28,36.05375,0.1802688
"2023-05-27 12:53:50",29,36.17702,0.1808851
"2023-05-27 12:53:55",30,36.2122,0.181061
"2023-05-27 12:54:00",31,36.26212,0.1813106
"2023-05-27 12:54:05",32,36.05423,0.1802712
"2023-05-27 12:54:10",33,36.28976,0.1814488
"2023-05-27 12:54:15",34,36.21192,0.1810596
"2023-05-27 12:54:20",35,36.05182,0.1802591
"2023-05-27 12:54:25",36,35.6331,0.1781655
"2023-05-27 12:54:30",37,36.06399,0.18032
"2023-05-27 12:54:35",38,35.99719,0.179986
"2023-05-27 12:54:40",39,36.1897,0.1809485
"2023-05-27 12:54:45",40,36.26835,0.1813418
"2023-05-27 12:54:50",41,36.23714,0.1811857
"2023-05-27 12:54:55",42,36.17528,0.1808764
"2023-05-27 12:55:00",43,36.12872,0.1806436
"2023-05-27 12:55:05",44,36.1347,0.1806735
"2023-05-27 12:55:10",45,36.14197,0.1807099
"2023-05-27 12:55:15",46,36.15434,0.1807717
"2023-05-27 12:55:20",47,36.0418,0.180209
"2023-05-27 12:55:25",48,36.30155,0.1815078
"2023-05-27 12:55:30",49,35.93219,0.179661
"2023-05-27 12:55:35",50,36.01858,0.1800929
"2023-05-27 13:57:35",51,36.01401,0.18007
