"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-02 06:00:05",97278,27.27923,0.1363962
"2023-06-02 06:00:10",97279,31.6814,0.158407
"2023-06-02 06:00:15",97280,25.73499,0.128675
"2023-06-02 06:00:20",97281,26.21613,0.1310807
"2023-06-02 06:00:25",97282,28.08298,0.1404149
"2023-06-02 06:00:30",97283,31.14716,0.1557358
"2023-06-02 06:00:35",97284,25.17581,0.1258791
"2023-06-02 06:00:40",97285,30.70643,0.1535322
"2023-06-02 06:00:45",97286,27.00229,0.1350115
"2023-06-02 06:00:50",97287,24.58481,0.1229241
"2023-06-02 06:00:55",97288,26.85055,0.1342527
"2023-06-02 06:01:00",97289,24.90543,0.1245272
"2023-06-02 06:01:05",97290,32.6241,0.1631205
"2023-06-02 06:01:10",97291,42.77646,0.2138823
"2023-06-02 06:01:15",97292,38.08672,0.1904336
"2023-06-02 06:01:20",97293,28.6025,0.1430125
"2023-06-02 06:01:25",97294,30.89847,0.1544924
"2023-06-02 06:01:30",97295,36.76523,0.1838262
"2023-06-02 06:01:35",97296,38.74896,0.1937448
"2023-06-02 06:01:40",97297,29.22105,0.1461052
"2023-06-02 06:01:45",97298,25.74562,0.1287281
"2023-06-02 06:01:50",97299,33.31506,0.1665753
"2023-06-02 06:01:55",97300,39.64886,0.1982443
"2023-06-02 06:02:00",97301,43.24271,0.2162136
"2023-06-02 06:02:05",97302,37.89886,0.1894943
"2023-06-02 06:02:10",97303,28.26039,0.141302
"2023-06-02 06:02:15",97304,32.10965,0.1605483
"2023-06-02 06:02:20",97305,39.92248,0.1996124
"2023-06-02 06:02:25",97306,38.11527,0.1905764
"2023-06-02 06:02:30",97307,40.98385,0.2049193
"2023-06-02 06:02:35",97308,32.82411,0.1641206
"2023-06-02 06:02:40",97309,25.73169,0.1286585
"2023-06-02 06:02:45",97310,29.93043,0.1496522
"2023-06-02 06:02:50",97311,36.90055,0.1845028
"2023-06-02 06:02:55",97312,33.68655,0.1684327
"2023-06-02 06:03:00",97313,27.80441,0.1390221
"2023-06-02 06:03:05",97314,29.22157,0.1461079
