"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-28 06:02:00",454,12.23604,16.49847
"2023-05-28 06:04:00",455,12.24614,16.4978
"2023-05-28 06:06:00",456,12.23301,16.50327
"2023-05-28 06:08:00",457,12.24401,16.50131
"2023-05-28 06:10:00",458,12.23904,16.50485
"2023-05-28 06:12:00",459,12.24669,16.50156
"2023-05-28 06:14:00",460,12.23952,16.50421
"2023-05-28 06:16:00",461,12.24258,16.50046
"2023-05-28 06:18:00",462,12.23069,16.50281
"2023-05-28 06:20:00",463,12.24689,16.49902
"2023-05-28 06:22:00",464,12.23805,16.50174
"2023-05-28 06:24:00",465,12.2457,16.4982
"2023-05-28 06:26:00",466,12.22849,16.50156
"2023-05-28 06:28:00",467,12.23476,16.49854
"2023-05-28 06:30:00",468,12.23399,16.50195
"2023-05-28 06:32:00",469,12.24541,16.49908
"2023-05-28 06:34:00",470,12.2348,16.50324
"2023-05-28 06:36:00",471,12.2378,16.50098
"2023-05-28 06:38:00",472,12.23104,16.50546
"2023-05-28 06:40:00",473,12.24738,16.50388
"2023-05-28 06:42:00",474,12.2406,16.50879
"2023-05-28 06:44:00",475,12.24318,16.5079
"2023-05-28 06:46:00",476,12.23773,16.51367
"2023-05-28 06:48:00",477,12.24799,16.51367
"2023-05-28 06:50:00",478,12.24721,16.52057
"2023-05-28 06:52:00",479,12.25284,16.52139
"2023-05-28 06:54:00",480,12.24655,16.52872
"2023-05-28 06:56:00",481,12.25713,16.52966
"2023-05-28 06:58:00",482,12.24263,16.53687
"2023-05-28 07:00:00",483,12.246,16.53766
