"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","7948","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 08:58:20",0,13.28386,0.06641928
"2023-05-27 08:58:25",1,13.16477,0.06582384
"2023-05-27 08:58:30",2,13.2459,0.06622951
"2023-05-27 08:58:35",3,13.46396,0.06731979
"2023-05-27 08:58:40",4,13.20401,0.06602004
"2023-05-27 08:58:45",5,13.53376,0.06766882
"2023-05-27 08:58:50",6,13.50589,0.06752946
"2023-05-27 08:58:55",7,13.53099,0.06765497
"2023-05-27 08:59:00",8,13.43395,0.06716978
"2023-05-27 08:59:05",9,13.79368,0.06896841
"2023-05-27 08:59:10",10,13.73388,0.06866939
"2023-05-27 08:59:15",11,13.66467,0.06832336
"2023-05-27 08:59:20",12,13.39665,0.06698326
"2023-05-27 08:59:25",13,13.33929,0.06669647
"2023-05-27 08:59:30",14,13.26053,0.06630266
"2023-05-27 08:59:35",15,13.23671,0.06618357
"2023-05-27 08:59:40",16,13.16883,0.06584418
"2023-05-27 08:59:45",17,13.11397,0.06556984
"2023-05-27 08:59:50",18,13.15703,0.06578513
"2023-05-27 08:59:55",19,13.01243,0.06506216
"2023-05-27 09:00:00",20,13.13409,0.06567046
