"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 12:02:00",1354,1014,71,16.8,11.7
"2023-05-29 12:04:00",1355,1013.9,69,16.7,11.1
"2023-05-29 12:06:00",1356,1013.8,70,16.6,11.2
"2023-05-29 12:08:00",1357,1013.8,70,16.6,11.1
"2023-05-29 12:10:00",1358,1014,70,16.6,11.2
"2023-05-29 12:12:00",1359,1013.9,70,16.6,11.1
"2023-05-29 12:14:00",1360,1013.9,70,16.6,11.1
"2023-05-29 12:16:00",1361,1013.9,71,16.6,11.5
"2023-05-29 12:18:00",1362,1014,69,16.7,11.1
"2023-05-29 12:20:00",1363,1013.9,69,16.6,10.9
"2023-05-29 12:22:00",1364,1014,70,16.8,11.4
"2023-05-29 12:24:00",1365,1014,70,16.7,11.4
"2023-05-29 12:26:00",1366,1013.9,70,16.7,11.3
"2023-05-29 12:28:00",1367,1013.9,70,16.8,11.4
"2023-05-29 12:30:00",1368,1013.9,69,16.8,11.2
"2023-05-29 12:32:00",1369,1014,69,16.9,11.4
"2023-05-29 12:34:00",1370,1014,67,16.9,10.9
"2023-05-29 12:36:00",1371,1014,69,16.9,11.2
"2023-05-29 12:38:00",1372,1014,70,16.9,11.4
"2023-05-29 12:40:00",1373,1014.1,68,16.9,11.1
"2023-05-29 12:42:00",1374,1014.1,69,16.9,11.2
"2023-05-29 12:44:00",1375,1014.1,69,17.1,11.4
"2023-05-29 12:46:00",1376,1014.1,69,17.1,11.4
"2023-05-29 12:48:00",1377,1014.1,70,17.2,11.7
"2023-05-29 12:50:00",1378,1014.1,67,17.1,11
"2023-05-29 12:52:00",1379,1014,69,17.1,11.5
"2023-05-29 12:54:00",1380,1014,69,17,11.4
"2023-05-29 12:56:00",1381,1014,69,17,11.4
"2023-05-29 12:58:00",1382,1014.1,68,17.1,11.2
"2023-05-29 13:00:00",1383,1014,68,17,11.2
