"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 18:00:05",71358,2993.558,14.96779
"2023-05-31 18:00:10",71359,3299.548,16.49774
"2023-05-31 18:00:15",71360,3205.021,16.02511
"2023-05-31 18:00:20",71361,2956.414,14.78207
"2023-05-31 18:00:25",71362,3018.455,15.09228
"2023-05-31 18:00:30",71363,2946.922,14.73461
"2023-05-31 18:00:35",71364,3332.494,16.66247
"2023-05-31 18:00:40",71365,2822.813,14.11406
"2023-05-31 18:00:45",71366,3139.347,15.69674
"2023-05-31 18:00:50",71367,3172.662,15.86331
"2023-05-31 18:00:55",71368,3016.835,15.08418
"2023-05-31 18:01:00",71369,3001.674,15.00837
"2023-05-31 18:01:05",71370,3259.407,16.29704
"2023-05-31 18:01:10",71371,3071.277,15.35639
"2023-05-31 18:01:15",71372,3166.354,15.83177
"2023-05-31 18:01:20",71373,3203.934,16.01967
"2023-05-31 18:01:25",71374,2914.038,14.57019
"2023-05-31 18:01:30",71375,3073.445,15.36723
"2023-05-31 18:01:35",71376,3344.437,16.72219
"2023-05-31 18:01:40",71377,2995.371,14.97686
"2023-05-31 18:01:45",71378,2778.805,13.89403
"2023-05-31 18:01:50",71379,3197.58,15.9879
"2023-05-31 18:01:55",71380,2665.096,13.32548
"2023-05-31 18:02:00",71381,2946.981,14.73491
"2023-05-31 18:02:05",71382,3084.675,15.42337
"2023-05-31 18:02:10",71383,2814.788,14.07394
"2023-05-31 18:02:15",71384,2763.367,13.81684
"2023-05-31 18:02:20",71385,2879.898,14.39949
"2023-05-31 18:02:25",71386,2580.14,12.9007
"2023-05-31 18:02:30",71387,2754.516,13.77258
"2023-05-31 18:02:35",71388,2834.065,14.17033
"2023-05-31 18:02:40",71389,2695.462,13.47731
"2023-05-31 18:02:45",71390,2776.119,13.8806
"2023-05-31 18:02:50",71391,2715.076,13.57538
"2023-05-31 18:02:55",71392,2813.399,14.067
"2023-05-31 18:03:00",71393,2693.577,13.46789
"2023-05-31 18:03:05",71394,2996.965,14.98483
"2023-05-31 18:03:10",71395,2801.742,14.00871
