"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-28 19:02:00",844,1011.2,81,14.3,11.2
"2023-05-28 19:04:00",845,1011.3,79,14.2,10.6
"2023-05-28 19:06:00",846,1011.3,80,14.2,10.9
"2023-05-28 19:08:00",847,1011.3,80,14.1,10.7
"2023-05-28 19:10:00",848,1011.3,80,14.2,10.9
"2023-05-28 19:12:00",849,1011.3,79,14.1,10.6
"2023-05-28 19:14:00",850,1011.3,81,14.1,11
"2023-05-28 19:16:00",851,1011.3,81,14.1,11
"2023-05-28 19:18:00",852,1011.2,80,13.9,10.7
"2023-05-28 19:20:00",853,1011.3,82,14,11
"2023-05-28 19:22:00",854,1011.3,82,13.9,11
"2023-05-28 19:24:00",855,1011.3,82,13.8,10.9
"2023-05-28 19:26:00",856,1011.3,82,13.8,10.9
"2023-05-28 19:28:00",857,1011.3,82,13.7,10.8
"2023-05-28 19:30:00",858,1011.4,83,13.7,11
"2023-05-28 19:32:00",859,1011.4,83,13.8,11.1
"2023-05-28 19:34:00",860,1011.4,82,13.7,10.8
"2023-05-28 19:36:00",861,1011.5,83,13.8,11
"2023-05-28 19:38:00",862,1011.4,82,13.7,10.8
"2023-05-28 19:40:00",863,1011.5,82,13.7,10.7
"2023-05-28 19:42:00",864,1011.4,82,13.7,10.8
"2023-05-28 19:44:00",865,1011.4,82,13.7,10.7
"2023-05-28 19:46:00",866,1011.4,82,13.8,10.9
"2023-05-28 19:48:00",867,1011.4,82,13.8,10.8
"2023-05-28 19:50:00",868,1011.3,83,13.8,11.1
"2023-05-28 19:52:00",869,1011.3,83,13.7,10.9
"2023-05-28 19:54:00",870,1011.2,83,13.6,10.9
"2023-05-28 19:56:00",871,1011.3,85,13.6,11.2
"2023-05-28 19:58:00",872,1011.2,83,13.4,10.6
"2023-05-28 20:00:00",873,1011.2,83,13.4,10.7
