"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","54307","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-27 12:02:00",7,13.20969,16.80225
"2023-05-27 12:04:00",8,13.21613,16.89838
"2023-05-27 12:20:00",9,12.70528,17.15115
"2023-05-27 12:22:00",10,0,17.23669
"2023-05-27 12:24:00",11,12.70287,17.30377
"2023-05-27 12:26:00",12,12.69492,17.35892
"2023-05-27 12:28:00",13,12.71089,17.39536
"2023-05-27 12:32:00",14,12.70391,17.44028
