"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-30 07:02:00",1924,12.14807,16.77622
"2023-05-30 07:04:00",1925,12.16229,16.78061
"2023-05-30 07:06:00",1926,12.16384,16.79132
"2023-05-30 07:08:00",1927,12.17362,16.79437
"2023-05-30 07:10:00",1928,12.16549,16.80307
"2023-05-30 07:12:00",1929,12.16946,16.80493
"2023-05-30 07:14:00",1930,12.16291,16.81393
"2023-05-30 07:16:00",1931,12.17657,16.81622
"2023-05-30 07:18:00",1932,12.17071,16.82541
"2023-05-30 07:20:00",1933,12.18243,16.82834
"2023-05-30 07:22:00",1934,12.16519,16.83774
"2023-05-30 07:24:00",1935,12.17574,16.84061
"2023-05-30 07:26:00",1936,12.17521,16.85013
"2023-05-30 07:28:00",1937,12.18399,16.85303
"2023-05-30 07:30:00",1938,12.17608,16.86282
"2023-05-30 07:32:00",1939,12.17864,16.86658
"2023-05-30 07:34:00",1940,12.17387,16.87714
"2023-05-30 07:36:00",1941,12.19441,16.8819
"2023-05-30 07:38:00",1942,12.18341,16.89371
"2023-05-30 07:40:00",1943,12.19585,16.90002
"2023-05-30 07:42:00",1944,12.17711,16.91272
"2023-05-30 07:44:00",1945,12.1879,16.91943
"2023-05-30 07:46:00",1946,12.18638,16.93295
"2023-05-30 07:48:00",1947,12.19323,16.94028
"2023-05-30 07:50:00",1948,12.17936,16.95386
"2023-05-30 07:52:00",1949,12.1856,16.96091
"2023-05-30 07:54:00",1950,12.17066,16.9743
"2023-05-30 07:56:00",1951,12.18261,16.98077
"2023-05-30 07:58:00",1952,12.17732,16.99319
"2023-05-30 08:00:00",1953,12.18567,16.99875
