"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 13:02:00",2824,12.84464,21.66
"2023-05-31 13:04:00",2825,12.8701,21.65182
"2023-05-31 13:06:00",2826,12.86311,21.64963
"2023-05-31 13:08:00",2827,12.87706,21.64108
"2023-05-31 13:10:00",2828,12.85837,21.63855
"2023-05-31 13:12:00",2829,12.87355,21.63293
"2023-05-31 13:14:00",2830,12.86355,21.6344
"2023-05-31 13:16:00",2831,12.87662,21.63129
"2023-05-31 13:18:00",2832,12.88034,21.6344
"2023-05-31 13:20:00",2833,12.89725,21.63449
"2023-05-31 13:22:00",2834,12.88293,21.64206
"2023-05-31 13:24:00",2835,12.89768,21.6463
"2023-05-31 13:26:00",2836,12.89023,21.65555
"2023-05-31 13:28:00",2837,12.91062,21.66138
"2023-05-31 13:30:00",2838,12.89426,21.67303
"2023-05-31 13:32:00",2839,12.91374,21.67947
"2023-05-31 13:34:00",2840,12.90765,21.69147
"2023-05-31 13:36:00",2841,12.92543,21.69821
"2023-05-31 13:38:00",2842,12.9159,21.71054
"2023-05-31 13:40:00",2843,12.93719,21.7186
"2023-05-31 13:42:00",2844,12.91633,21.73196
"2023-05-31 13:44:00",2845,12.92399,21.7395
"2023-05-31 13:46:00",2846,12.92243,21.75211
"2023-05-31 13:48:00",2847,12.94125,21.75842
"2023-05-31 13:50:00",2848,12.93865,21.76999
"2023-05-31 13:52:00",2849,12.95925,21.7746
"2023-05-31 13:54:00",2850,12.94891,21.78458
"2023-05-31 13:56:00",2851,12.95304,21.78763
"2023-05-31 13:58:00",2852,12.95168,21.79544
"2023-05-31 14:00:00",2853,12.97387,21.79709
