"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 19:00:05",2958,3386.154,16.93077
"2023-05-27 19:00:10",2959,3382.786,16.91393
"2023-05-27 19:00:15",2960,3370.15,16.85075
"2023-05-27 19:00:20",2961,3358.548,16.79274
"2023-05-27 19:00:25",2962,3351.055,16.75528
"2023-05-27 19:00:30",2963,3342.828,16.71414
"2023-05-27 19:00:35",2964,3338.046,16.69023
"2023-05-27 19:00:40",2965,3332.48,16.6624
"2023-05-27 19:00:45",2966,3326.672,16.63336
"2023-05-27 19:00:50",2967,3312.176,16.56088
"2023-05-27 19:00:55",2968,3304.236,16.52118
"2023-05-27 19:01:00",2969,3301.163,16.50581
"2023-05-27 19:01:05",2970,3290.773,16.45387
"2023-05-27 19:01:10",2971,3271.346,16.35673
"2023-05-27 19:01:15",2972,3242.248,16.21124
"2023-05-27 19:01:20",2973,3199.245,15.99623
"2023-05-27 19:01:25",2974,3144.404,15.72202
"2023-05-27 19:01:30",2975,3075.321,15.37661
"2023-05-27 19:01:35",2976,3001.557,15.00779
"2023-05-27 19:01:40",2977,2921.589,14.60795
"2023-05-27 19:01:45",2978,2834.808,14.17404
"2023-05-27 19:01:50",2979,2746.095,13.73048
"2023-05-27 19:01:55",2980,2653.969,13.26985
"2023-05-27 19:02:00",2981,2552.605,12.76303
"2023-05-27 19:02:05",2982,2457.375,12.28688
"2023-05-27 19:02:10",2983,2362.078,11.81039
"2023-05-27 19:02:15",2984,2258.513,11.29257
"2023-05-27 19:02:20",2985,2159.102,10.79551
"2023-05-27 19:02:25",2986,2059.647,10.29824
"2023-05-27 19:02:30",2987,1963.039,9.815194
"2023-05-27 19:02:35",2988,1863.926,9.319633
"2023-05-27 19:02:40",2989,1777.317,8.886587
"2023-05-27 19:02:45",2990,1689.021,8.445105
"2023-05-27 19:02:50",2991,1606.467,8.032336
"2023-05-27 19:02:55",2992,1532.55,7.66275
"2023-05-27 19:03:00",2993,1465.257,7.326288
"2023-05-27 19:03:05",2994,1403.089,7.015446
"2023-05-27 19:03:10",2995,1355.786,6.778929
