"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 20:00:05",72798,479.0977,2.395489
"2023-05-31 20:00:10",72799,486.5955,2.432978
"2023-05-31 20:00:15",72800,464.6517,2.323259
"2023-05-31 20:00:20",72801,507.5364,2.537682
"2023-05-31 20:00:25",72802,470.7915,2.353958
"2023-05-31 20:00:30",72803,539.3719,2.69686
"2023-05-31 20:00:35",72804,531.4488,2.657244
"2023-05-31 20:00:40",72805,465.9279,2.32964
"2023-05-31 20:00:45",72806,480.0139,2.40007
"2023-05-31 20:00:50",72807,573.7499,2.86875
"2023-05-31 20:00:55",72808,527.0729,2.635365
"2023-05-31 20:01:00",72809,530.51,2.65255
"2023-05-31 20:01:05",72810,682.1018,3.410509
"2023-05-31 20:01:10",72811,540.8105,2.704053
"2023-05-31 20:01:15",72812,497.3445,2.486722
"2023-05-31 20:01:20",72813,491.0231,2.455116
"2023-05-31 20:01:25",72814,473.5399,2.3677
"2023-05-31 20:01:30",72815,515.1643,2.575822
"2023-05-31 20:01:35",72816,457.9515,2.289757
"2023-05-31 20:01:40",72817,438.9209,2.194605
"2023-05-31 20:01:45",72818,578.7874,2.893937
"2023-05-31 20:01:50",72819,543.0572,2.715286
"2023-05-31 20:01:55",72820,451.9447,2.259724
"2023-05-31 20:02:00",72821,573.6186,2.868094
"2023-05-31 20:02:05",72822,577.8515,2.889258
"2023-05-31 20:02:10",72823,446.9887,2.234944
"2023-05-31 20:02:15",72824,471.3126,2.356563
"2023-05-31 20:02:20",72825,480.579,2.402895
"2023-05-31 20:02:25",72826,471.0732,2.355366
"2023-05-31 20:02:30",72827,461.3804,2.306902
"2023-05-31 20:02:35",72828,476.4608,2.382304
"2023-05-31 20:02:40",72829,513.7476,2.568738
"2023-05-31 20:02:45",72830,520.7685,2.603843
"2023-05-31 20:02:50",72831,513.3257,2.566629
"2023-05-31 20:02:55",72832,453.3216,2.266608
"2023-05-31 20:03:00",72833,426.3507,2.131753
"2023-05-31 20:03:05",72834,508.2646,2.541323
"2023-05-31 20:03:10",72835,420.6247,2.103124
