"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 16:00:05",52638,12982.68,64.91342
"2023-05-30 16:00:10",52639,12940.15,64.70075
"2023-05-30 16:00:15",52640,12271.66,61.3583
"2023-05-30 16:00:20",52641,12941.65,64.70828
"2023-05-30 16:00:25",52642,13093.19,65.46594
"2023-05-30 16:00:30",52643,12633.44,63.16721
"2023-05-30 16:00:35",52644,12896.56,64.48282
"2023-05-30 16:00:40",52645,12230.69,61.15345
"2023-05-30 16:00:45",52646,13135.29,65.67647
"2023-05-30 16:00:50",52647,12435.45,62.17726
"2023-05-30 16:00:55",52648,12511.58,62.55791
"2023-05-30 16:01:00",52649,12545.67,62.72835
"2023-05-30 16:01:05",52650,11906.03,59.53016
"2023-05-30 16:01:10",52651,12681.23,63.40613
"2023-05-30 16:01:15",52652,13208.16,66.0408
"2023-05-30 16:01:20",52653,13323.79,66.61894
"2023-05-30 16:01:25",52654,12950.2,64.75098
"2023-05-30 16:01:30",52655,12373.2,61.86602
"2023-05-30 16:01:35",52656,13353.69,66.76847
"2023-05-30 16:01:40",52657,12339.37,61.69684
"2023-05-30 16:01:45",52658,12170.67,60.85335
"2023-05-30 16:01:50",52659,13078.5,65.3925
"2023-05-30 16:01:55",52660,13204.68,66.02341
"2023-05-30 16:02:00",52661,12498.37,62.49187
"2023-05-30 16:02:05",52662,12142.5,60.71249
"2023-05-30 16:02:10",52663,12466.26,62.33129
"2023-05-30 16:02:15",52664,12226.14,61.1307
"2023-05-30 16:02:20",52665,12817.2,64.08599
"2023-05-30 16:02:25",52666,12972.35,64.86176
"2023-05-30 16:02:30",52667,12467.83,62.33915
"2023-05-30 16:02:35",52668,12771.52,63.85759
"2023-05-30 16:02:40",52669,12470.03,62.35017
"2023-05-30 16:02:45",52670,11898.09,59.49043
"2023-05-30 16:02:50",52671,12608.97,63.04487
"2023-05-30 16:02:55",52672,12575.08,62.87538
"2023-05-30 16:03:00",52673,12421.76,62.10882
"2023-05-30 16:03:05",52674,12811.11,64.05557
"2023-05-30 16:03:10",52675,12796.8,63.984
