"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 13:00:05",33198,17525.43,87.62715
"2023-05-29 13:00:10",33199,17542.02,87.71012
"2023-05-29 13:00:15",33200,17553.7,87.76851
"2023-05-29 13:00:20",33201,17547.92,87.73962
"2023-05-29 13:00:25",33202,17557.52,87.78761
"2023-05-29 13:00:30",33203,17553.96,87.76979
"2023-05-29 13:00:35",33204,17575.37,87.87688
"2023-05-29 13:00:40",33205,17571.69,87.85844
"2023-05-29 13:00:45",33206,17572.19,87.86095
"2023-05-29 13:00:50",33207,17587.36,87.93679
"2023-05-29 13:00:55",33208,17576.49,87.88248
"2023-05-29 13:01:00",33209,17557.65,87.78826
"2023-05-29 13:01:05",33210,17559.34,87.7967
"2023-05-29 13:01:10",33211,17569.62,87.84808
"2023-05-29 13:01:15",33212,17559.61,87.79806
"2023-05-29 13:01:20",33213,17561.92,87.80958
"2023-05-29 13:01:25",33214,17558.73,87.79367
"2023-05-29 13:01:30",33215,17569.63,87.84815
"2023-05-29 13:01:35",33216,17564.27,87.82134
"2023-05-29 13:01:40",33217,17553.76,87.76879
"2023-05-29 13:01:45",33218,17590.04,87.95022
"2023-05-29 13:01:50",33219,17554.6,87.77301
"2023-05-29 13:01:55",33220,17575.82,87.87909
"2023-05-29 13:02:00",33221,17581.66,87.90832
"2023-05-29 13:02:05",33222,17569.45,87.84726
"2023-05-29 13:02:10",33223,17587.25,87.93626
"2023-05-29 13:02:15",33224,17566.58,87.8329
"2023-05-29 13:02:20",33225,17578.33,87.89167
"2023-05-29 13:02:25",33226,17568.55,87.84277
"2023-05-29 13:02:30",33227,17572.36,87.8618
"2023-05-29 13:02:35",33228,17591.75,87.95874
"2023-05-29 13:02:40",33229,17562.06,87.8103
"2023-05-29 13:02:45",33230,17558.04,87.79022
"2023-05-29 13:02:50",33231,17552.31,87.76158
"2023-05-29 13:02:55",33232,17551.34,87.7567
"2023-05-29 13:03:00",33233,17557.12,87.78562
"2023-05-29 13:03:05",33234,17557.71,87.78854
"2023-05-29 13:03:10",33235,17541.64,87.70821
