"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-30 05:02:00",1864,12.18401,17.01865
"2023-05-30 05:04:00",1865,12.19435,17.01355
"2023-05-30 05:06:00",1866,12.18,17.01456
"2023-05-30 05:08:00",1867,12.1833,17.00763
"2023-05-30 05:10:00",1868,12.18504,17.00546
"2023-05-30 05:12:00",1869,12.19407,16.99631
"2023-05-30 05:14:00",1870,12.18345,16.99329
"2023-05-30 05:16:00",1871,12.18806,16.98389
"2023-05-30 05:18:00",1872,12.17739,16.97986
"2023-05-30 05:20:00",1873,12.18754,16.96912
"2023-05-30 05:22:00",1874,12.18115,16.96506
"2023-05-30 05:24:00",1875,12.18933,16.95444
"2023-05-30 05:26:00",1876,12.18112,16.95044
"2023-05-30 05:28:00",1877,12.18211,16.9407
"2023-05-30 05:30:00",1878,12.1708,16.93768
"2023-05-30 05:32:00",1879,12.18317,16.92856
"2023-05-30 05:34:00",1880,12.17517,16.92593
"2023-05-30 05:36:00",1881,12.18384,16.91641
"2023-05-30 05:38:00",1882,12.17096,16.91373
"2023-05-30 05:40:00",1883,12.17479,16.90472
"2023-05-30 05:42:00",1884,12.1732,16.90222
"2023-05-30 05:44:00",1885,12.18286,16.89322
"2023-05-30 05:46:00",1886,12.17304,16.89108
"2023-05-30 05:48:00",1887,12.17821,16.88248
"2023-05-30 05:50:00",1888,12.1686,16.88058
"2023-05-30 05:52:00",1889,12.18239,16.8725
"2023-05-30 05:54:00",1890,12.1742,16.87021
"2023-05-30 05:56:00",1891,12.18211,16.86157
"2023-05-30 05:58:00",1892,12.16561,16.85944
"2023-05-30 06:00:00",1893,12.17094,16.85104
