"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 09:02:00",1264,1013.2,82,14.3,11.3
"2023-05-29 09:04:00",1265,1013.2,81,14.2,11
"2023-05-29 09:06:00",1266,1013.2,81,14.2,11.1
"2023-05-29 09:08:00",1267,1013.3,82,14.3,11.3
"2023-05-29 09:10:00",1268,1013.2,83,14.2,11.5
"2023-05-29 09:12:00",1269,1013.2,81,14.3,11.1
"2023-05-29 09:14:00",1270,1013.2,80,14.3,11
"2023-05-29 09:16:00",1271,1013.2,80,14.4,11.1
"2023-05-29 09:18:00",1272,1013.2,80,14.4,11
"2023-05-29 09:20:00",1273,1013.2,82,14.5,11.4
"2023-05-29 09:22:00",1274,1013.2,78,14.5,10.7
"2023-05-29 09:24:00",1275,1013.3,78,14.5,10.8
"2023-05-29 09:26:00",1276,1013.2,76,14.4,10.3
"2023-05-29 09:28:00",1277,1013.4,78,14.4,10.6
"2023-05-29 09:30:00",1278,1013.5,77,14.5,10.5
"2023-05-29 09:32:00",1279,1013.7,75,14.6,10.3
"2023-05-29 09:34:00",1280,1013.6,77,14.6,10.7
"2023-05-29 09:36:00",1281,1013.6,76,14.6,10.4
"2023-05-29 09:38:00",1282,1013.8,74,14.9,10.4
"2023-05-29 09:40:00",1283,1013.7,73,15.1,10.3
"2023-05-29 09:42:00",1284,1013.5,74,15.3,10.7
"2023-05-29 09:44:00",1285,1013.4,74,15.1,10.5
"2023-05-29 09:46:00",1286,1013.4,73,15.1,10.4
"2023-05-29 09:48:00",1287,1013.3,76,15.2,11
"2023-05-29 09:50:00",1288,1013.3,73,15.1,10.3
"2023-05-29 09:52:00",1289,1013.2,73,14.9,10.2
"2023-05-29 09:54:00",1290,1013.4,74,14.9,10.4
"2023-05-29 09:56:00",1291,1013.3,75,15.1,10.8
"2023-05-29 09:58:00",1292,1013.4,73,15.2,10.5
"2023-05-29 10:00:00",1293,1013.2,74,15,10.5
