"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 05:02:00",2584,12.30223,18.19138
"2023-05-31 05:04:00",2585,12.30936,18.18732
"2023-05-31 05:06:00",2586,12.29776,18.18982
"2023-05-31 05:08:00",2587,12.31086,18.18463
"2023-05-31 05:10:00",2588,12.30177,18.18524
"2023-05-31 05:12:00",2589,12.31007,18.17816
"2023-05-31 05:14:00",2590,12.296,18.17682
"2023-05-31 05:16:00",2591,12.30556,18.16837
"2023-05-31 05:18:00",2592,12.29866,18.16592
"2023-05-31 05:20:00",2593,12.30726,18.15738
"2023-05-31 05:22:00",2594,12.29237,18.15497
"2023-05-31 05:24:00",2595,12.29716,18.14676
"2023-05-31 05:26:00",2596,12.28274,18.1452
"2023-05-31 05:28:00",2597,12.30364,18.13693
"2023-05-31 05:30:00",2598,12.29023,18.13507
"2023-05-31 05:32:00",2599,12.29947,18.1264
"2023-05-31 05:34:00",2600,12.28563,18.1228
"2023-05-31 05:36:00",2601,12.29339,18.11368
"2023-05-31 05:38:00",2602,12.29067,18.11133
"2023-05-31 05:40:00",2603,12.29728,18.10361
"2023-05-31 05:42:00",2604,12.28741,18.10193
"2023-05-31 05:44:00",2605,12.29017,18.09357
"2023-05-31 05:46:00",2606,12.28276,18.09125
"2023-05-31 05:48:00",2607,12.28959,18.08347
"2023-05-31 05:50:00",2608,12.2846,18.08127
"2023-05-31 05:52:00",2609,12.29277,18.07306
"2023-05-31 05:54:00",2610,12.28417,18.07248
"2023-05-31 05:56:00",2611,12.2843,18.06601
"2023-05-31 05:58:00",2612,12.27738,18.06604
"2023-05-31 06:00:00",2613,12.28232,18.05966
