"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-29 01:02:00",1024,-0.19,493.3,-0.39,0.48,13.12,375.1,84.9,0.24,0,-0.088,-0.274,87.7,485.2,1.2,0,1.21,8.91,-0.14,8.53,10.53,0.4,237.1,315.4,-86.5
"2023-05-29 01:04:00",1025,-0.19,495.3,-0.39,0.47,13.1,376.5,84.9,0.24,0,-0.089,-0.274,87.7,487.2,1.2,0,1.19,8.91,-0.15,8.53,10.54,0.4,237.1,316.7,-86.5
"2023-05-29 01:06:00",1026,-0.19,495.3,-0.39,0.47,13.1,376.5,84.9,0.24,0,-0.089,-0.274,87.7,487.2,1.2,0,1.19,8.91,-0.15,8.53,10.54,0.4,237.1,316.7,-86.5
"2023-05-29 01:08:00",1027,-0.19,495.7,-0.39,0.46,13.09,376.7,84.9,0.24,0,-0.089,-0.275,87.7,487.6,1.2,0,1.15,8.91,-0.15,8.53,10.54,0.38,237.1,316.9,-86.5
"2023-05-29 01:10:00",1028,-0.19,495.7,-0.39,0.46,13.09,376.7,84.9,0.24,0,-0.089,-0.275,87.7,487.6,1.2,0,1.15,8.91,-0.15,8.53,10.54,0.38,237.1,316.9,-86.5
"2023-05-29 01:12:00",1029,-0.19,495.9,-0.39,0.45,13.08,376.7,84.9,0.24,0,-0.089,-0.275,87.7,487.7,1.2,0,1.11,8.91,-0.16,8.53,10.54,0.37,237.2,317,-86.5
"2023-05-29 01:14:00",1030,-0.19,495.9,-0.39,0.45,13.08,376.7,84.9,0.24,0,-0.089,-0.275,87.7,487.7,1.2,0,1.11,8.91,-0.16,8.53,10.54,0.37,237.2,317,-86.5
"2023-05-29 01:16:00",1031,-0.19,495.9,-0.39,0.46,13.07,376.6,84.8,0.24,0,-0.089,-0.275,87.7,487.8,1.21,0,1.25,8.91,-0.15,8.53,10.54,0.42,237.2,317.1,-86.5
"2023-05-29 01:18:00",1032,-0.19,495.9,-0.39,0.46,13.07,376.6,84.8,0.24,0,-0.089,-0.275,87.7,487.8,1.21,0,1.25,8.91,-0.15,8.53,10.54,0.42,237.2,317.1,-86.5
"2023-05-29 01:20:00",1033,-0.2,496,-0.39,0.46,13.05,376.5,84.8,0.24,0,-0.089,-0.274,87.7,487.8,1.21,0,1.26,8.91,-0.16,8.53,10.52,0.42,237.2,317.1,-86.5
"2023-05-29 01:22:00",1034,-0.2,496,-0.39,0.46,13.05,376.5,84.8,0.24,0,-0.089,-0.274,87.7,487.8,1.21,0,1.26,8.91,-0.16,8.53,10.52,0.42,237.2,317.1,-86.5
"2023-05-29 01:24:00",1035,-0.19,496,-0.39,0.45,13.04,376.4,84.8,0.24,0,-0.09,-0.275,87.7,487.9,1.21,0,1.28,8.92,-0.16,8.53,10.53,0.43,236.9,317.1,-86.5
"2023-05-29 01:26:00",1036,-0.19,496,-0.39,0.45,13.04,376.4,84.8,0.24,0,-0.09,-0.275,87.7,487.9,1.21,0,1.28,8.92,-0.16,8.53,10.53,0.43,236.9,317.1,-86.5
"2023-05-29 01:28:00",1037,-0.19,495.5,-0.39,0.44,13.02,375.9,84.8,0.24,0,-0.09,-0.276,87.7,487.3,1.21,0,1.28,8.92,-0.15,8.53,10.52,0.43,237.1,316.8,-86.5
"2023-05-29 01:30:00",1038,-0.19,495.5,-0.39,0.44,13.02,375.9,84.8,0.24,0,-0.09,-0.276,87.7,487.3,1.21,0,1.28,8.92,-0.15,8.53,10.52,0.43,237.1,316.8,-86.5
"2023-05-29 01:32:00",1039,-0.2,494.2,-0.39,0.45,13.01,374.7,84.8,0.24,0,-0.09,-0.275,87.7,486,1.2,0,1.21,8.92,-0.14,8.53,10.54,0.4,237.4,315.9,-86.6
"2023-05-29 01:34:00",1040,-0.2,494.2,-0.39,0.45,13.01,374.7,84.8,0.24,0,-0.09,-0.275,87.7,486,1.2,0,1.21,8.92,-0.14,8.53,10.54,0.4,237.4,315.9,-86.6
"2023-05-29 01:36:00",1041,-0.2,495.8,-0.39,0.48,13,375.9,84.8,0.24,0,-0.089,-0.275,87.7,487.7,1.19,0,1.13,8.92,-0.15,8.53,10.51,0.38,237.6,317,-86.6
"2023-05-29 01:38:00",1042,-0.2,495.8,-0.39,0.48,13,375.9,84.8,0.24,0,-0.089,-0.275,87.7,487.7,1.19,0,1.13,8.92,-0.15,8.53,10.51,0.38,237.6,317,-86.6
"2023-05-29 01:40:00",1043,-0.2,492.1,-0.39,0.46,12.99,373,84.8,0.23,0,-0.089,-0.274,87.7,484,1.2,0,1.22,8.92,-0.15,8.53,10.52,0.41,237.7,314.6,-86.6
"2023-05-29 01:42:00",1044,-0.2,492.1,-0.39,0.46,12.99,373,84.8,0.23,0,-0.089,-0.274,87.7,484,1.2,0,1.22,8.92,-0.15,8.53,10.52,0.41,237.7,314.6,-86.6
"2023-05-29 01:44:00",1045,-0.19,494.1,-0.39,0.45,12.98,374.4,84.8,0.24,0,-0.09,-0.272,87.7,485.9,1.2,0,1.24,8.93,-0.16,8.53,10.52,0.41,237.8,315.9,-86.6
"2023-05-29 01:46:00",1046,-0.19,494.1,-0.39,0.45,12.98,374.4,84.8,0.24,0,-0.09,-0.272,87.7,485.9,1.2,0,1.24,8.93,-0.16,8.53,10.52,0.41,237.8,315.9,-86.6
"2023-05-29 01:48:00",1047,-0.2,495.5,-0.39,0.47,12.96,375.3,84.8,0.24,0,-0.091,-0.275,87.6,487.4,1.2,0,1.23,8.93,-0.16,8.53,10.52,0.41,237.8,316.8,-86.6
"2023-05-29 01:50:00",1048,-0.2,495.5,-0.39,0.47,12.96,375.3,84.8,0.24,0,-0.091,-0.275,87.6,487.4,1.2,0,1.23,8.93,-0.16,8.53,10.52,0.41,237.8,316.8,-86.6
"2023-05-29 01:52:00",1049,-0.19,494.7,-0.39,0.49,12.95,374.6,84.8,0.24,0,-0.091,-0.276,87.6,486.6,1.19,0,1.25,8.93,-0.15,8.53,10.51,0.42,237.8,316.3,-86.6
"2023-05-29 01:54:00",1050,-0.19,494.7,-0.39,0.49,12.95,374.6,84.8,0.24,0,-0.091,-0.276,87.6,486.6,1.19,0,1.25,8.93,-0.15,8.53,10.51,0.42,237.8,316.3,-86.6
"2023-05-29 01:56:00",1051,-0.19,491.6,-0.39,0.46,12.93,372,84.8,0.23,0,-0.091,-0.276,87.6,483.5,1.2,0,1.16,8.93,-0.16,8.53,10.52,0.39,237.9,314.3,-86.6
"2023-05-29 01:58:00",1052,-0.19,491.6,-0.39,0.46,12.93,372,84.8,0.23,0,-0.091,-0.276,87.6,483.5,1.2,0,1.16,8.93,-0.16,8.53,10.52,0.39,237.9,314.3,-86.6
"2023-05-29 02:00:00",1053,-0.19,492.1,-0.39,0.46,12.92,372.3,84.8,0.23,0,-0.091,-0.276,87.6,484,1.2,0,1.13,8.93,-0.14,8.53,10.5,0.38,238,314.6,-86.6
