"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 09:02:00",3424,1012.1,72,15.6,10.5
"2023-06-01 09:04:00",3425,1012.2,71,15.7,10.6
"2023-06-01 09:06:00",3426,1012.1,70,15.5,10.2
"2023-06-01 09:08:00",3427,1012,70,15.4,10.1
"2023-06-01 09:10:00",3428,1012.1,70,15.5,10.1
"2023-06-01 09:12:00",3429,1012.2,70,15.8,10.4
"2023-06-01 09:14:00",3430,1012.2,69,15.5,10
"2023-06-01 09:16:00",3431,1012.1,72,15.6,10.8
"2023-06-01 09:18:00",3432,1012.1,74,15.4,10.9
"2023-06-01 09:20:00",3433,1012.3,70,15.7,10.3
"2023-06-01 09:22:00",3434,1012.3,68,15.7,10
"2023-06-01 09:24:00",3435,1012.4,69,15.9,10.3
"2023-06-01 09:26:00",3436,1012.4,71,15.9,10.8
"2023-06-01 09:28:00",3437,1012.3,73,15.6,10.9
"2023-06-01 09:30:00",3438,1012.3,71,15.7,10.5
"2023-06-01 09:32:00",3439,1012.3,72,15.6,10.6
"2023-06-01 09:34:00",3440,1012.3,74,15.4,10.9
"2023-06-01 09:36:00",3441,1012.3,73,15.2,10.5
"2023-06-01 09:38:00",3442,1012.4,75,15,10.7
"2023-06-01 09:40:00",3443,1012.4,77,15.2,11.2
"2023-06-01 09:42:00",3444,1012.4,77,15.1,11.1
"2023-06-01 09:44:00",3445,1012.5,73,15.2,10.5
"2023-06-01 09:46:00",3446,1012.6,76,15.5,11.3
"2023-06-01 09:48:00",3447,1012.5,76,15.1,11
"2023-06-01 09:50:00",3448,1012.5,76,15.1,11
"2023-06-01 09:52:00",3449,1012.5,75,15.1,10.8
"2023-06-01 09:54:00",3450,1012.6,75,15.2,10.8
"2023-06-01 09:56:00",3451,1012.6,73,15.4,10.7
"2023-06-01 09:58:00",3452,1012.6,73,15.6,10.9
"2023-06-01 10:00:00",3453,1012.6,73,15.6,10.9
