"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 06:00:05",28158,63.67702,0.3183852
"2023-05-29 06:00:10",28159,63.2232,0.316116
"2023-05-29 06:00:15",28160,62.74808,0.3137404
"2023-05-29 06:00:20",28161,62.15347,0.3107674
"2023-05-29 06:00:25",28162,61.93497,0.3096749
"2023-05-29 06:00:30",28163,61.46805,0.3073403
"2023-05-29 06:00:35",28164,61.24919,0.306246
"2023-05-29 06:00:40",28165,61.24449,0.3062225
"2023-05-29 06:00:45",28166,61.06149,0.3053075
"2023-05-29 06:00:50",28167,61.05142,0.3052571
"2023-05-29 06:00:55",28168,60.9204,0.304602
"2023-05-29 06:01:00",28169,61.06701,0.3053351
"2023-05-29 06:01:05",28170,61.19903,0.3059952
"2023-05-29 06:01:10",28171,61.92276,0.3096139
"2023-05-29 06:01:15",28172,62.1307,0.3106535
"2023-05-29 06:01:20",28173,62.60064,0.3130032
"2023-05-29 06:01:25",28174,63.28962,0.3164482
"2023-05-29 06:01:30",28175,63.95404,0.3197702
"2023-05-29 06:01:35",28176,64.51759,0.322588
"2023-05-29 06:01:40",28177,64.73007,0.3236504
"2023-05-29 06:01:45",28178,65.94446,0.3297223
"2023-05-29 06:01:50",28179,66.5387,0.3326935
"2023-05-29 06:01:55",28180,67.05824,0.3352912
"2023-05-29 06:02:00",28181,67.56283,0.3378142
"2023-05-29 06:02:05",28182,68.02702,0.3401351
"2023-05-29 06:02:10",28183,68.7085,0.3435425
"2023-05-29 06:02:15",28184,69.18554,0.3459278
"2023-05-29 06:02:20",28185,69.24639,0.346232
"2023-05-29 06:02:25",28186,69.79236,0.3489618
"2023-05-29 06:02:30",28187,70.0785,0.3503925
"2023-05-29 06:02:35",28188,70.41934,0.3520967
"2023-05-29 06:02:40",28189,70.54928,0.3527464
"2023-05-29 06:02:45",28190,70.84313,0.3542156
"2023-05-29 06:02:50",28191,70.8918,0.354459
"2023-05-29 06:02:55",28192,71.22903,0.3561452
"2023-05-29 06:03:00",28193,71.42806,0.3571403
"2023-05-29 06:03:05",28194,71.6325,0.3581625
