"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-29 06:02:00",1174,12.21046,16.03513
"2023-05-29 06:04:00",1175,12.22811,16.03821
"2023-05-29 06:06:00",1176,12.22227,16.04727
"2023-05-29 06:08:00",1177,12.23464,16.0481
"2023-05-29 06:10:00",1178,12.22342,16.05457
"2023-05-29 06:12:00",1179,12.22687,16.05377
"2023-05-29 06:14:00",1180,12.21868,16.05911
"2023-05-29 06:16:00",1181,12.23376,16.05731
"2023-05-29 06:18:00",1182,12.2207,16.06158
"2023-05-29 06:20:00",1183,12.23087,16.05981
"2023-05-29 06:22:00",1184,12.21653,16.06461
"2023-05-29 06:24:00",1185,12.22759,16.06314
"2023-05-29 06:26:00",1186,12.22283,16.06839
"2023-05-29 06:28:00",1187,12.23022,16.06717
"2023-05-29 06:30:00",1188,12.22222,16.07282
"2023-05-29 06:32:00",1189,12.22374,16.07211
"2023-05-29 06:34:00",1190,12.21603,16.07831
"2023-05-29 06:36:00",1191,12.22438,16.07837
"2023-05-29 06:38:00",1192,12.21737,16.08502
"2023-05-29 06:40:00",1193,12.22788,16.08551
"2023-05-29 06:42:00",1194,12.2223,16.09293
"2023-05-29 06:44:00",1195,12.22601,16.09424
"2023-05-29 06:46:00",1196,12.2202,16.10297
"2023-05-29 06:48:00",1197,12.23974,16.1059
"2023-05-29 06:50:00",1198,12.23684,16.11572
"2023-05-29 06:52:00",1199,12.25712,16.1199
"2023-05-29 06:54:00",1200,12.24317,16.13181
"2023-05-29 06:56:00",1201,12.25227,16.13806
"2023-05-29 06:58:00",1202,12.2348,16.1506
"2023-05-29 07:00:00",1203,12.23372,16.15579
