"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 15:02:00",1444,1013.8,72,16.2,11.3
"2023-05-29 15:04:00",1445,1013.7,74,16.2,11.6
"2023-05-29 15:06:00",1446,1013.7,75,16.2,11.7
"2023-05-29 15:08:00",1447,1013.8,74,16.2,11.6
"2023-05-29 15:10:00",1448,1013.8,73,16.2,11.4
"2023-05-29 15:12:00",1449,1013.8,74,16.2,11.6
"2023-05-29 15:14:00",1450,1013.6,72,16.1,11.1
"2023-05-29 15:16:00",1451,1013.7,71,16.2,11.1
"2023-05-29 15:18:00",1452,1013.6,71,16.1,10.8
"2023-05-29 15:20:00",1453,1013.6,71,16.1,10.9
"2023-05-29 15:22:00",1454,1013.6,72,16.1,11
"2023-05-29 15:24:00",1455,1013.5,72,16.1,11.1
"2023-05-29 15:26:00",1456,1013.5,73,15.9,11.1
"2023-05-29 15:28:00",1457,1013.5,74,15.9,11.3
"2023-05-29 15:30:00",1458,1013.6,73,15.9,11.1
"2023-05-29 15:32:00",1459,1013.8,73,16,11.3
"2023-05-29 15:34:00",1460,1013.8,73,16.1,11.3
"2023-05-29 15:36:00",1461,1013.7,72,15.9,11
"2023-05-29 15:38:00",1462,1013.5,72,15.8,10.9
"2023-05-29 15:40:00",1463,1013.6,72,15.9,10.8
"2023-05-29 15:42:00",1464,1013.8,72,15.9,11
"2023-05-29 15:44:00",1465,1013.7,72,15.9,11
"2023-05-29 15:46:00",1466,1013.7,71,16.1,10.9
"2023-05-29 15:48:00",1467,1013.6,71,16,10.8
"2023-05-29 15:50:00",1468,1013.8,74,16,11.4
"2023-05-29 15:52:00",1469,1013.9,73,16,11.2
"2023-05-29 15:54:00",1470,1013.8,72,16,11.1
"2023-05-29 15:56:00",1471,1013.8,73,16,11.2
"2023-05-29 15:58:00",1472,1013.8,72,16,11
"2023-05-29 16:00:00",1473,1013.7,74,16.2,11.6
