"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-02 01:02:00",3904,1012.3,78,13.2,9.5
"2023-06-02 01:04:00",3905,1012.4,78,13.2,9.5
"2023-06-02 01:06:00",3906,1012.4,80,13.2,9.9
"2023-06-02 01:08:00",3907,1012.5,78,13.2,9.4
"2023-06-02 01:10:00",3908,1012.5,79,13.2,9.7
"2023-06-02 01:12:00",3909,1012.5,79,13.2,9.7
"2023-06-02 01:14:00",3910,1012.5,78,13.2,9.5
"2023-06-02 01:16:00",3911,1012.5,79,13.2,9.7
"2023-06-02 01:18:00",3912,1012.5,77,13.2,9.5
"2023-06-02 01:20:00",3913,1012.5,78,13.2,9.6
"2023-06-02 01:22:00",3914,1012.5,78,13.2,9.5
"2023-06-02 01:24:00",3915,1012.4,78,13.2,9.5
"2023-06-02 01:26:00",3916,1012.5,78,13.2,9.5
"2023-06-02 01:28:00",3917,1012.5,79,13.2,9.8
"2023-06-02 01:30:00",3918,1012.5,78,13.2,9.7
"2023-06-02 01:32:00",3919,1012.5,78,13.2,9.7
"2023-06-02 01:34:00",3920,1012.5,79,13.3,9.8
"2023-06-02 01:36:00",3921,1012.5,80,13.3,10
"2023-06-02 01:38:00",3922,1012.5,78,13.3,9.6
"2023-06-02 01:40:00",3923,1012.6,79,13.3,9.9
"2023-06-02 01:42:00",3924,1012.6,79,13.3,9.9
"2023-06-02 01:44:00",3925,1012.6,78,13.3,9.6
"2023-06-02 01:46:00",3926,1012.6,79,13.3,9.8
"2023-06-02 01:48:00",3927,1012.5,79,13.3,9.7
"2023-06-02 01:50:00",3928,1012.5,77,13.2,9.3
"2023-06-02 01:52:00",3929,1012.5,79,13.2,9.7
"2023-06-02 01:54:00",3930,1012.5,77,13.2,9.3
"2023-06-02 01:56:00",3931,1012.5,78,13.2,9.4
"2023-06-02 01:58:00",3932,1012.5,79,13.2,9.8
"2023-06-02 02:00:00",3933,1012.5,79,13.2,9.7
