"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 08:02:00",3394,1011.8,77,14.4,10.4
"2023-06-01 08:04:00",3395,1011.8,74,14.4,9.9
"2023-06-01 08:06:00",3396,1011.8,74,14.4,9.9
"2023-06-01 08:08:00",3397,1011.9,73,14.5,9.9
"2023-06-01 08:10:00",3398,1012,74,14.8,10.4
"2023-06-01 08:12:00",3399,1012,74,14.7,10.3
"2023-06-01 08:14:00",3400,1012,74,14.9,10.3
"2023-06-01 08:16:00",3401,1012,72,14.8,10
"2023-06-01 08:18:00",3402,1011.9,72,14.8,10
"2023-06-01 08:20:00",3403,1012,74,15,10.4
"2023-06-01 08:22:00",3404,1012,72,15.1,10.3
"2023-06-01 08:24:00",3405,1012,73,15.2,10.4
"2023-06-01 08:26:00",3406,1012,72,15.2,10.3
"2023-06-01 08:28:00",3407,1011.9,78,14.9,11.2
"2023-06-01 08:30:00",3408,1012,72,15,10.1
"2023-06-01 08:32:00",3409,1012,73,15.1,10.3
"2023-06-01 08:34:00",3410,1012,74,15.2,10.6
"2023-06-01 08:36:00",3411,1012.1,72,15.4,10.5
"2023-06-01 08:38:00",3412,1012,74,15.2,10.6
"2023-06-01 08:40:00",3413,1012,76,15,10.9
"2023-06-01 08:42:00",3414,1012,74,15,10.4
"2023-06-01 08:44:00",3415,1012,77,15,11
"2023-06-01 08:46:00",3416,1012.1,77,15,11.1
"2023-06-01 08:48:00",3417,1012.1,76,15.1,11
"2023-06-01 08:50:00",3418,1012.1,73,15.3,10.5
"2023-06-01 08:52:00",3419,1012.1,76,15.2,11
"2023-06-01 08:54:00",3420,1012.1,74,15.2,10.7
"2023-06-01 08:56:00",3421,1012.1,75,15.5,11.2
"2023-06-01 08:58:00",3422,1012.1,73,15.5,10.8
"2023-06-01 09:00:00",3423,1012.2,72,15.5,10.6
