"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-29 20:02:00",1594,1013.7,77,14.9,11
"2023-05-29 20:04:00",1595,1013.7,75,14.9,10.6
"2023-05-29 20:06:00",1596,1013.7,77,14.9,10.9
"2023-05-29 20:08:00",1597,1013.7,77,14.9,11
"2023-05-29 20:10:00",1598,1013.6,77,14.9,11
"2023-05-29 20:12:00",1599,1013.6,75,14.8,10.6
"2023-05-29 20:14:00",1600,1013.6,79,14.9,11.3
"2023-05-29 20:16:00",1601,1013.6,76,14.8,10.7
"2023-05-29 20:18:00",1602,1013.7,78,14.8,11
"2023-05-29 20:20:00",1603,1013.6,77,14.7,10.9
"2023-05-29 20:22:00",1604,1013.7,80,14.8,11.4
"2023-05-29 20:24:00",1605,1013.6,77,14.7,10.9
"2023-05-29 20:26:00",1606,1013.5,78,14.8,11.1
"2023-05-29 20:28:00",1607,1013.5,77,14.8,10.9
"2023-05-29 20:30:00",1608,1013.4,79,14.8,11.3
"2023-05-29 20:32:00",1609,1013.5,80,14.8,11.5
"2023-05-29 20:34:00",1610,1013.5,77,14.7,10.9
"2023-05-29 20:36:00",1611,1013.6,77,14.7,10.8
"2023-05-29 20:38:00",1612,1013.6,77,14.6,10.7
"2023-05-29 20:40:00",1613,1013.7,81,14.7,11.5
"2023-05-29 20:42:00",1614,1013.6,78,14.6,11
"2023-05-29 20:44:00",1615,1013.6,79,14.6,11.1
"2023-05-29 20:46:00",1616,1013.6,82,14.7,11.7
"2023-05-29 20:48:00",1617,1013.6,79,14.7,11.1
"2023-05-29 20:50:00",1618,1013.6,80,14.7,11.3
"2023-05-29 20:52:00",1619,1013.6,80,14.7,11.3
"2023-05-29 20:54:00",1620,1013.7,80,14.8,11.4
"2023-05-29 20:56:00",1621,1013.6,81,14.7,11.5
"2023-05-29 20:58:00",1622,1013.7,80,14.8,11.3
"2023-05-29 21:00:00",1623,1013.6,76,14.7,10.7
