"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-01 00:02:00",3154,12.65326,18.67032
"2023-06-01 00:04:00",3155,12.65762,18.65567
"2023-06-01 00:06:00",3156,12.65341,18.64725
"2023-06-01 00:08:00",3157,12.65432,18.63275
"2023-06-01 00:10:00",3158,12.64434,18.62375
"2023-06-01 00:12:00",3159,12.66276,18.60855
"2023-06-01 00:14:00",3160,12.65177,18.59979
"2023-06-01 00:16:00",3161,12.65683,18.58414
"2023-06-01 00:18:00",3162,12.647,18.57431
"2023-06-01 00:20:00",3163,12.65306,18.55902
"2023-06-01 00:22:00",3164,12.64732,18.54959
"2023-06-01 00:24:00",3165,12.65621,18.53415
"2023-06-01 00:26:00",3166,12.646,18.52438
"2023-06-01 00:28:00",3167,12.65634,18.509
"2023-06-01 00:30:00",3168,12.63812,18.49997
"2023-06-01 00:32:00",3169,12.64742,18.48462
"2023-06-01 00:34:00",3170,12.64069,18.47525
"2023-06-01 00:36:00",3171,12.64976,18.461
"2023-06-01 00:38:00",3172,12.63598,18.45312
"2023-06-01 00:40:00",3173,12.63969,18.43915
"2023-06-01 00:42:00",3174,12.62885,18.43152
"2023-06-01 00:44:00",3175,12.64389,18.41919
"2023-06-01 00:46:00",3176,12.63066,18.4126
"2023-06-01 00:48:00",3177,12.63983,18.39963
"2023-06-01 00:50:00",3178,12.61844,18.39328
"2023-06-01 00:52:00",3179,12.63831,18.38147
"2023-06-01 00:54:00",3180,12.62929,18.37512
"2023-06-01 00:56:00",3181,12.63809,18.36267
"2023-06-01 00:58:00",3182,12.62726,18.35651
"2023-06-01 01:00:00",3183,12.62956,18.34399
