"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 17:00:05",18798,13020.28,65.10139
"2023-05-28 17:00:10",18799,13176.44,65.88219
"2023-05-28 17:00:15",18800,12717.09,63.58544
"2023-05-28 17:00:20",18801,12323.68,61.61839
"2023-05-28 17:00:25",18802,12639.97,63.19985
"2023-05-28 17:00:30",18803,12876.49,64.38244
"2023-05-28 17:00:35",18804,13213.99,66.06994
"2023-05-28 17:00:40",18805,13525.37,67.62687
"2023-05-28 17:00:45",18806,13504.29,67.52146
"2023-05-28 17:00:50",18807,13436.72,67.18358
"2023-05-28 17:00:55",18808,13545.25,67.72623
"2023-05-28 17:01:00",18809,13587.17,67.93586
"2023-05-28 17:01:05",18810,13601.91,68.00953
"2023-05-28 17:01:10",18811,13577.43,67.88716
"2023-05-28 17:01:15",18812,13479.8,67.399
"2023-05-28 17:01:20",18813,13296.24,66.48121
"2023-05-28 17:01:25",18814,12991.53,64.95766
"2023-05-28 17:01:30",18815,12676.52,63.38261
"2023-05-28 17:01:35",18816,12166.45,60.83224
"2023-05-28 17:01:40",18817,12026.58,60.1329
"2023-05-28 17:01:45",18818,12554.51,62.77257
"2023-05-28 17:01:50",18819,12906.58,64.53291
"2023-05-28 17:01:55",18820,13237.88,66.1894
"2023-05-28 17:02:00",18821,13292.86,66.4643
"2023-05-28 17:02:05",18822,12764.76,63.82382
"2023-05-28 17:02:10",18823,11989.56,59.9478
"2023-05-28 17:02:15",18824,11199.79,55.99894
"2023-05-28 17:02:20",18825,11087.54,55.43769
"2023-05-28 17:02:25",18826,11408.91,57.04454
"2023-05-28 17:02:30",18827,11327.76,56.63881
"2023-05-28 17:02:35",18828,10760.8,53.80398
"2023-05-28 17:02:40",18829,10749.22,53.74612
"2023-05-28 17:02:45",18830,11322.5,56.6125
"2023-05-28 17:02:50",18831,11860.91,59.30456
"2023-05-28 17:02:55",18832,12572.07,62.86036
"2023-05-28 17:03:00",18833,13070.63,65.35314
"2023-05-28 17:03:05",18834,13171.19,65.85594
"2023-05-28 17:03:10",18835,12653.73,63.26866
