"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua2"
"TIMESTAMP","RECORD","PAR_aqua2_Den","PAR_aqua2_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 18:00:05",19518,11917.31,59.58655
"2023-05-28 18:00:10",19519,12556.62,62.7831
"2023-05-28 18:00:15",19520,12929.57,64.64784
"2023-05-28 18:00:20",19521,12085.15,60.42578
"2023-05-28 18:00:25",19522,11490.06,57.45032
"2023-05-28 18:00:30",19523,10051.36,50.25682
"2023-05-28 18:00:35",19524,9476.101,47.3805
"2023-05-28 18:00:40",19525,8929.212,44.64606
"2023-05-28 18:00:45",19526,7991.045,39.95522
"2023-05-28 18:00:50",19527,7428.355,37.14178
"2023-05-28 18:00:55",19528,7288.211,36.44106
"2023-05-28 18:01:00",19529,7259.394,36.29697
"2023-05-28 18:01:05",19530,7157.983,35.78992
"2023-05-28 18:01:10",19531,7122.623,35.61312
"2023-05-28 18:01:15",19532,7146.23,35.73115
"2023-05-28 18:01:20",19533,7288.583,36.44292
"2023-05-28 18:01:25",19534,7505.829,37.52914
"2023-05-28 18:01:30",19535,7652.771,38.26386
"2023-05-28 18:01:35",19536,7521.936,37.60968
"2023-05-28 18:01:40",19537,7422.074,37.11038
"2023-05-28 18:01:45",19538,7219.522,36.09762
"2023-05-28 18:01:50",19539,7070.29,35.35145
"2023-05-28 18:01:55",19540,6881.578,34.40789
"2023-05-28 18:02:00",19541,6735.67,33.67835
"2023-05-28 18:02:05",19542,6671.368,33.35684
"2023-05-28 18:02:10",19543,6630.756,33.15379
"2023-05-28 18:02:15",19544,6632.884,33.16442
"2023-05-28 18:02:20",19545,6643.281,33.2164
"2023-05-28 18:02:25",19546,6686.321,33.43161
"2023-05-28 18:02:30",19547,6766.701,33.83351
"2023-05-28 18:02:35",19548,6736.38,33.6819
"2023-05-28 18:02:40",19549,6788.375,33.94188
"2023-05-28 18:02:45",19550,6678.967,33.39484
"2023-05-28 18:02:50",19551,6637.825,33.18913
"2023-05-28 18:02:55",19552,6599.699,32.9985
"2023-05-28 18:03:00",19553,6573.779,32.8689
"2023-05-28 18:03:05",19554,6560.047,32.80024
"2023-05-28 18:03:10",19555,6572.103,32.86052
