"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-27 16:02:00",34,-0.19,478.3,-0.37,0.6,16.16,392.1,89.8,0.23,0,-0.075,-0.261,92.8,471.7,1.2,0,-0.12,8.82,-0.15,8.47,10.52,-0.04,258.6,306.6,-83.9
"2023-05-27 16:04:00",35,-0.19,479.7,-0.37,0.55,16.17,393.3,89.8,0.23,0,-0.075,-0.261,92.8,473.1,1.2,0,-0.06,8.82,-0.13,8.46,10.52,-0.02,258.8,307.5,-83.9
"2023-05-27 16:06:00",36,-0.19,479.7,-0.37,0.55,16.17,393.3,89.8,0.23,0,-0.075,-0.261,92.8,473.1,1.2,0,-0.06,8.82,-0.13,8.46,10.52,-0.02,258.8,307.5,-83.9
"2023-05-27 16:08:00",37,-0.19,480.1,-0.37,0.55,16.18,393.7,89.8,0.23,0,-0.075,-0.261,92.9,473.5,1.19,0,-0.14,8.82,-0.14,8.46,10.53,-0.05,259,307.8,-83.9
"2023-05-27 16:10:00",38,-0.19,480.1,-0.37,0.55,16.18,393.7,89.8,0.23,0,-0.075,-0.261,92.9,473.5,1.19,0,-0.14,8.82,-0.14,8.46,10.53,-0.05,259,307.8,-83.9
"2023-05-27 16:12:00",39,-0.19,479.4,-0.37,0.52,16.2,393.3,89.9,0.23,0,-0.075,-0.261,92.9,472.8,1.2,0,-0.07,8.82,-0.13,8.46,10.52,-0.02,259.2,307.3,-83.9
"2023-05-27 16:14:00",40,-0.19,479.4,-0.37,0.52,16.2,393.3,89.9,0.23,0,-0.075,-0.261,92.9,472.8,1.2,0,-0.07,8.82,-0.13,8.46,10.52,-0.02,259.2,307.3,-83.9
"2023-05-27 16:16:00",41,-0.18,479.1,-0.37,0.5,16.21,393.2,89.9,0.23,0,-0.076,-0.261,92.9,472.5,1.2,0,-0.03,8.82,-0.13,8.46,10.54,-0.01,259.3,307.1,-83.9
"2023-05-27 16:18:00",42,-0.18,479.1,-0.37,0.5,16.21,393.2,89.9,0.23,0,-0.076,-0.261,92.9,472.5,1.2,0,-0.03,8.82,-0.13,8.46,10.54,-0.01,259.3,307.1,-83.9
"2023-05-27 16:20:00",43,-0.18,480.2,-0.37,0.5,16.23,394.3,89.9,0.23,0,-0.075,-0.261,93,473.6,1.19,0,-0.04,8.82,-0.13,8.46,10.53,-0.01,259.3,307.9,-83.9
"2023-05-27 16:22:00",44,-0.18,480.2,-0.37,0.5,16.23,394.3,89.9,0.23,0,-0.075,-0.261,93,473.6,1.19,0,-0.04,8.82,-0.13,8.46,10.53,-0.01,259.3,307.9,-83.9
"2023-05-27 16:24:00",45,-0.18,479.8,-0.37,0.48,16.25,394.1,89.9,0.23,0,-0.075,-0.261,93,473.2,1.2,0,-0.03,8.82,-0.12,8.46,10.52,-0.01,259.4,307.6,-83.9
"2023-05-27 16:26:00",46,-0.18,479.8,-0.37,0.48,16.25,394.1,89.9,0.23,0,-0.075,-0.261,93,473.2,1.2,0,-0.03,8.82,-0.12,8.46,10.52,-0.01,259.4,307.6,-83.9
"2023-05-27 16:28:00",47,-0.19,479,-0.37,0.47,16.26,393.6,90,0.23,0,-0.075,-0.26,93,472.4,1.2,0,-0.02,8.82,-0.14,8.47,10.53,-0.01,259.4,307.1,-84
"2023-05-27 16:30:00",48,-0.19,479,-0.37,0.47,16.26,393.6,90,0.23,0,-0.075,-0.26,93,472.4,1.2,0,-0.02,8.82,-0.14,8.47,10.53,-0.01,259.4,307.1,-84
"2023-05-27 16:32:00",49,-0.1,184.7,-0.38,2.79,16.1,151.8,89.5,0.09,0,-0.084,-0.269,92.5,182.2,1.2,0,-1.92,8.81,0.65,8.28,10.51,-0.64,266.7,118.4,-73.23
"2023-05-27 16:34:00",50,-0.1,184.7,-0.38,2.79,16.1,151.8,89.5,0.09,0,-0.084,-0.269,92.5,182.2,1.2,0,-1.92,8.81,0.65,8.28,10.51,-0.64,266.7,118.4,-73.23
"2023-05-27 16:36:00",51,-0.03,70.08,-0.39,4.87,15.97,57.57,89.6,0.03,0,-0.087,-0.273,92.6,69.11,1.2,0,-2.61,8.85,1.01,7.97,10.78,-0.87,258.4,44.92,-55.27
"2023-05-27 16:38:00",52,-0.03,70.08,-0.39,4.87,15.97,57.57,89.6,0.03,0,-0.087,-0.273,92.6,69.11,1.2,0,-2.61,8.85,1.01,7.97,10.78,-0.87,258.4,44.92,-55.27
"2023-05-27 16:40:00",53,-0.01,26.59,-0.39,5.28,16.03,21.84,89.2,0.01,0,-0.09,-0.276,92.2,26.22,1.2,0,-2.84,8.8,1.5,7.76,10.7,-0.95,258.1,17.05,-43.33
"2023-05-27 16:42:00",54,-0.01,26.59,-0.39,5.28,16.03,21.84,89.2,0.01,0,-0.09,-0.276,92.2,26.22,1.2,0,-2.84,8.8,1.5,7.76,10.7,-0.95,258.1,17.05,-43.33
"2023-05-27 16:44:00",55,0,10.05,-0.39,5.52,15.91,8.26,89.1,0,0,-0.092,-0.277,92.1,9.91,1.2,0,-2.93,8.81,2.15,7.71,10.7,-0.98,299.8,6.44,-40.56
"2023-05-27 16:46:00",56,0,10.05,-0.39,5.52,15.91,8.26,89.1,0,0,-0.092,-0.277,92.1,9.91,1.2,0,-2.93,8.81,2.15,7.71,10.7,-0.98,299.8,6.44,-40.56
"2023-05-27 16:48:00",57,0.11,3.92,-0.39,5.92,15.86,3.22,89.1,0,0,-0.092,-0.278,92.1,3.87,1.2,0,-2.94,8.82,2.92,7.68,10.77,-0.98,312.3,2.52,-39.06
"2023-05-27 16:50:00",58,0.11,3.92,-0.39,5.92,15.86,3.22,89.1,0,0,-0.092,-0.278,92.1,3.87,1.2,0,-2.94,8.82,2.92,7.68,10.77,-0.98,312.3,2.52,-39.06
"2023-05-27 16:52:00",59,-0.06,298.2,-0.39,2.62,16.24,246.2,90,0.14,0,-0.087,-0.273,93,294.2,1.19,0,-1.07,8.83,1.04,8.17,10.88,-0.36,260.1,191.2,-66.93
"2023-05-27 16:54:00",60,-0.06,298.2,-0.39,2.62,16.24,246.2,90,0.14,0,-0.087,-0.273,93,294.2,1.19,0,-1.07,8.83,1.04,8.17,10.88,-0.36,260.1,191.2,-66.93
"2023-05-27 16:56:00",61,-0.13,412.2,-0.38,1.35,16.43,340.9,90.3,0.2,0,-0.086,-0.271,93.3,406.7,1.2,0,-0.47,8.82,0.29,8.35,10.95,-0.16,245.6,264.4,-77.32
"2023-05-27 16:58:00",62,-0.13,412.2,-0.38,1.35,16.43,340.9,90.3,0.2,0,-0.086,-0.271,93.3,406.7,1.2,0,-0.47,8.82,0.29,8.35,10.95,-0.16,245.6,264.4,-77.32
"2023-05-27 17:00:00",63,-0.15,453.9,-0.38,0.86,16.56,375.9,90.5,0.22,0,-0.085,-0.271,93.5,447.8,1.2,0,-0.14,8.82,0.05,8.41,11,-0.05,242.9,291.1,-81.1
