"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","EXO_data"
"TIMESTAMP","RECORD","Chlorophyll","nLFCond","Pressure","Turbidity","Temp","Cond","D_OX","Sal","TSS","VerticalPosition","Depth","D_OX2","SpCond","WiperPosition","BPower","fDOM","D_OX3","Phycoerythrin","pH","CablePower","fDOM2","ORP","TDS","pH2"
"TS","RN","RFU","microSimens/cm","psia","FNU","C","microSimens/cm","%Sat","PSU","mg/L","m","m","%Local","microSimens/cm","volt","volt","QSU","mg/L","RFU","pH","volt","RFU","mV","mg/L","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-28 01:02:00",304,-0.19,484.1,-0.36,0.6,13.88,375.2,85.8,0.23,0,-0.071,-0.256,88.7,476.4,1.19,0,0.63,8.85,-0.13,8.48,10.48,0.21,245.2,309.7,-83.9
"2023-05-28 01:04:00",305,-0.19,483.4,-0.36,0.59,13.85,374.4,85.8,0.23,0,-0.071,-0.257,88.7,475.7,1.19,0,0.71,8.85,-0.12,8.48,10.49,0.24,245.1,309.2,-84
"2023-05-28 01:06:00",306,-0.19,483.4,-0.36,0.59,13.85,374.4,85.8,0.23,0,-0.071,-0.257,88.7,475.7,1.19,0,0.71,8.85,-0.12,8.48,10.49,0.24,245.1,309.2,-84
"2023-05-28 01:08:00",307,-0.19,482.8,-0.36,0.55,13.83,373.8,85.7,0.23,0,-0.071,-0.257,88.6,475.2,1.2,0,0.73,8.86,-0.15,8.48,10.5,0.24,245.1,308.8,-84
"2023-05-28 01:10:00",308,-0.19,482.8,-0.36,0.55,13.83,373.8,85.7,0.23,0,-0.071,-0.257,88.6,475.2,1.2,0,0.73,8.86,-0.15,8.48,10.5,0.24,245.1,308.8,-84
"2023-05-28 01:12:00",309,-0.19,483,-0.36,0.56,13.8,373.7,85.7,0.23,0,-0.071,-0.257,88.6,475.3,1.2,0,0.75,8.86,-0.13,8.48,10.48,0.25,245.1,309,-84
"2023-05-28 01:14:00",310,-0.19,483,-0.36,0.56,13.8,373.7,85.7,0.23,0,-0.071,-0.257,88.6,475.3,1.2,0,0.75,8.86,-0.13,8.48,10.48,0.25,245.1,309,-84
"2023-05-28 01:16:00",311,-0.2,483.6,-0.37,0.56,13.78,373.9,85.7,0.23,0,-0.072,-0.258,88.6,475.9,1.2,0,0.72,8.86,-0.12,8.48,10.49,0.24,245,309.3,-84
"2023-05-28 01:18:00",312,-0.2,483.6,-0.37,0.56,13.78,373.9,85.7,0.23,0,-0.072,-0.258,88.6,475.9,1.2,0,0.72,8.86,-0.12,8.48,10.49,0.24,245,309.3,-84
"2023-05-28 01:20:00",313,-0.19,483.7,-0.37,0.55,13.76,373.8,85.7,0.23,0,-0.072,-0.258,88.5,476,1.2,0,0.67,8.86,-0.13,8.48,10.47,0.22,245,309.4,-84.1
"2023-05-28 01:22:00",314,-0.19,483.7,-0.37,0.55,13.76,373.8,85.7,0.23,0,-0.072,-0.258,88.5,476,1.2,0,0.67,8.86,-0.13,8.48,10.47,0.22,245,309.4,-84.1
"2023-05-28 01:24:00",315,-0.19,483.3,-0.37,0.56,13.74,373.3,85.6,0.23,0,-0.073,-0.258,88.5,475.6,1.21,0,0.65,8.86,-0.14,8.48,10.49,0.22,245,309.1,-84.2
"2023-05-28 01:26:00",316,-0.19,483.3,-0.37,0.56,13.74,373.3,85.6,0.23,0,-0.073,-0.258,88.5,475.6,1.21,0,0.65,8.86,-0.14,8.48,10.49,0.22,245,309.1,-84.2
"2023-05-28 01:28:00",317,-0.19,483.1,-0.37,0.56,13.72,372.9,85.6,0.23,0,-0.073,-0.259,88.5,475.3,1.2,0,0.65,8.86,-0.13,8.48,10.49,0.22,244.9,309,-84.2
"2023-05-28 01:30:00",318,-0.19,483.1,-0.37,0.56,13.72,372.9,85.6,0.23,0,-0.073,-0.259,88.5,475.3,1.2,0,0.65,8.86,-0.13,8.48,10.49,0.22,244.9,309,-84.2
"2023-05-28 01:32:00",319,-0.19,483.2,-0.37,0.56,13.7,372.9,85.6,0.23,0,-0.073,-0.259,88.5,475.5,1.2,0,0.63,8.87,-0.16,8.48,10.48,0.21,244.8,309.1,-84.3
"2023-05-28 01:34:00",320,-0.19,483.2,-0.37,0.56,13.7,372.9,85.6,0.23,0,-0.073,-0.259,88.5,475.5,1.2,0,0.63,8.87,-0.16,8.48,10.48,0.21,244.8,309.1,-84.3
"2023-05-28 01:36:00",321,-0.19,484.7,-0.37,0.56,13.69,373.9,85.6,0.23,0,-0.073,-0.259,88.5,477,1.19,0,0.6,8.87,-0.14,8.48,10.47,0.2,244.8,310,-84.3
"2023-05-28 01:38:00",322,-0.19,484.7,-0.37,0.56,13.69,373.9,85.6,0.23,0,-0.073,-0.259,88.5,477,1.19,0,0.6,8.87,-0.14,8.48,10.47,0.2,244.8,310,-84.3
"2023-05-28 01:40:00",323,-0.19,484.9,-0.37,0.53,13.67,373.9,85.6,0.23,0,-0.074,-0.26,88.5,477.1,1.2,0,0.61,8.87,-0.13,8.49,10.48,0.2,244.7,310.1,-84.4
"2023-05-28 01:42:00",324,-0.19,484.9,-0.37,0.53,13.67,373.9,85.6,0.23,0,-0.074,-0.26,88.5,477.1,1.2,0,0.61,8.87,-0.13,8.49,10.48,0.2,244.7,310.1,-84.4
"2023-05-28 01:44:00",325,-0.19,483.7,-0.37,0.55,13.66,372.8,85.6,0.23,0,-0.074,-0.26,88.5,476,1.2,0,0.63,8.87,-0.14,8.49,10.46,0.21,244.6,309.4,-84.5
"2023-05-28 01:46:00",326,-0.19,483.7,-0.37,0.55,13.66,372.8,85.6,0.23,0,-0.074,-0.26,88.5,476,1.2,0,0.63,8.87,-0.14,8.49,10.46,0.21,244.6,309.4,-84.5
"2023-05-28 01:48:00",327,-0.19,483.5,-0.37,0.55,13.64,372.5,85.5,0.23,0,-0.075,-0.261,88.4,475.7,1.2,0,0.68,8.87,-0.15,8.49,10.48,0.23,244.5,309.2,-84.5
"2023-05-28 01:50:00",328,-0.19,483.5,-0.37,0.55,13.64,372.5,85.5,0.23,0,-0.075,-0.261,88.4,475.7,1.2,0,0.68,8.87,-0.15,8.49,10.48,0.23,244.5,309.2,-84.5
"2023-05-28 01:52:00",329,-0.19,484.7,-0.37,0.55,13.63,373.3,85.5,0.23,0,-0.075,-0.261,88.4,476.9,1.2,0,0.69,8.88,-0.14,8.49,10.47,0.23,244.4,310,-84.6
"2023-05-28 01:54:00",330,-0.19,484.7,-0.37,0.55,13.63,373.3,85.5,0.23,0,-0.075,-0.261,88.4,476.9,1.2,0,0.69,8.88,-0.14,8.49,10.47,0.23,244.4,310,-84.6
"2023-05-28 01:56:00",331,-0.19,484.3,-0.37,0.56,13.62,372.9,85.5,0.23,0,-0.075,-0.261,88.4,476.6,1.2,0,0.67,8.88,-0.12,8.49,10.48,0.22,244.4,309.8,-84.6
"2023-05-28 01:58:00",332,-0.19,484.3,-0.37,0.56,13.62,372.9,85.5,0.23,0,-0.075,-0.261,88.4,476.6,1.2,0,0.67,8.88,-0.12,8.49,10.48,0.22,244.4,309.8,-84.6
"2023-05-28 02:00:00",333,-0.19,485.6,-0.37,0.63,13.61,373.8,85.5,0.23,0,-0.075,-0.261,88.4,477.8,1.2,0,0.74,8.88,-0.15,8.49,10.47,0.25,244.3,310.6,-84.7
