"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-05-31 17:02:00",2944,1010,62,18.9,11.6
"2023-05-31 17:04:00",2945,1010,61,18.9,11.3
"2023-05-31 17:06:00",2946,1009.9,62,18.7,11.4
"2023-05-31 17:08:00",2947,1009.8,63,18.6,11.5
"2023-05-31 17:10:00",2948,1009.9,63,18.8,11.8
"2023-05-31 17:12:00",2949,1009.8,63,18.6,11.6
"2023-05-31 17:14:00",2950,1009.8,63,18.5,11.4
"2023-05-31 17:16:00",2951,1009.8,64,18.2,11.3
"2023-05-31 17:18:00",2952,1009.7,65,17.9,11.3
"2023-05-31 17:20:00",2953,1009.8,64,18.1,11.2
"2023-05-31 17:22:00",2954,1009.8,64,17.9,11.2
"2023-05-31 17:24:00",2955,1009.7,63,17.7,10.8
"2023-05-31 17:26:00",2956,1009.8,65,17.8,11.3
"2023-05-31 17:28:00",2957,1009.8,65,17.9,11.3
"2023-05-31 17:30:00",2958,1009.8,65,17.9,11.4
"2023-05-31 17:32:00",2959,1009.9,66,18,11.7
"2023-05-31 17:34:00",2960,1009.9,66,17.9,11.5
"2023-05-31 17:36:00",2961,1009.9,66,17.7,11.3
"2023-05-31 17:38:00",2962,1009.8,66,17.3,11
"2023-05-31 17:40:00",2963,1009.9,64,17.5,10.8
"2023-05-31 17:42:00",2964,1009.8,67,17.2,11.1
"2023-05-31 17:44:00",2965,1009.8,67,17.1,10.9
"2023-05-31 17:46:00",2966,1009.7,66,17.1,10.8
"2023-05-31 17:48:00",2967,1009.7,67,17.2,11.1
"2023-05-31 17:50:00",2968,1009.7,66,17.1,10.8
"2023-05-31 17:52:00",2969,1009.7,67,17,10.9
"2023-05-31 17:54:00",2970,1009.8,67,17.1,11
"2023-05-31 17:56:00",2971,1009.7,68,17,11.2
"2023-05-31 17:58:00",2972,1009.8,67,17.2,11.2
"2023-05-31 18:00:00",2973,1009.7,67,16.9,10.9
