"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","MS3"
"TIMESTAMP","RECORD","BP","RH","AirTemp","DP"
"TS","RN","hPa","%","Deg_C","Deg_C"
"","","Smp","Smp","Smp","Smp"
"2023-06-01 13:02:00",3544,1012.1,68,17.8,12
"2023-06-01 13:04:00",3545,1012,66,17.9,11.6
"2023-06-01 13:06:00",3546,1012.1,67,18,11.8
"2023-06-01 13:08:00",3547,1012.2,67,18.3,12
"2023-06-01 13:10:00",3548,1012.2,64,18.4,11.6
"2023-06-01 13:12:00",3549,1012.2,66,18.7,12.2
"2023-06-01 13:14:00",3550,1012.2,65,18.8,12.1
"2023-06-01 13:16:00",3551,1012.1,62,18.7,11.5
"2023-06-01 13:18:00",3552,1012.1,66,18.8,12.3
"2023-06-01 13:20:00",3553,1011.9,65,18.5,12
"2023-06-01 13:22:00",3554,1011.9,66,18.4,12.1
"2023-06-01 13:24:00",3555,1011.9,62,18.5,11.3
"2023-06-01 13:26:00",3556,1011.8,68,18.2,12.4
"2023-06-01 13:28:00",3557,1011.9,67,18.4,12.2
"2023-06-01 13:30:00",3558,1012,65,18.8,12
"2023-06-01 13:32:00",3559,1012,65,18.8,12.1
"2023-06-01 13:34:00",3560,1012,65,18.9,12.3
"2023-06-01 13:36:00",3561,1012,65,19,12.3
"2023-06-01 13:38:00",3562,1011.9,64,18.8,11.9
"2023-06-01 13:40:00",3563,1011.9,66,18.7,12.3
"2023-06-01 13:42:00",3564,1012,64,18.9,12.1
"2023-06-01 13:44:00",3565,1012,62,19,11.6
"2023-06-01 13:46:00",3566,1012,62,19.2,11.8
"2023-06-01 13:48:00",3567,1012,63,19.3,12.1
"2023-06-01 13:50:00",3568,1011.9,61,19.2,11.6
"2023-06-01 13:52:00",3569,1011.8,63,19.3,12.2
"2023-06-01 13:54:00",3570,1011.9,61,19.3,11.7
"2023-06-01 13:56:00",3571,1011.8,62,19.2,11.9
"2023-06-01 13:58:00",3572,1011.8,61,19.1,11.6
"2023-06-01 14:00:00",3573,1011.9,64,19.3,12.4
