"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-31 15:02:00",2884,13.07784,22.22131
"2023-05-31 15:04:00",2885,13.1121,22.26157
"2023-05-31 15:06:00",2886,13.10166,22.30835
"2023-05-31 15:08:00",2887,13.10412,22.3494
"2023-05-31 15:10:00",2888,13.09955,22.39584
"2023-05-31 15:12:00",2889,13.11944,22.43753
"2023-05-31 15:14:00",2890,13.11788,22.48535
"2023-05-31 15:16:00",2891,13.13296,22.52847
"2023-05-31 15:18:00",2892,13.11002,22.57858
"2023-05-31 15:20:00",2893,13.12322,22.62424
"2023-05-31 15:22:00",2894,13.13112,22.67651
"2023-05-31 15:24:00",2895,13.14096,22.72461
"2023-05-31 15:26:00",2896,13.15019,22.77917
"2023-05-31 15:28:00",2897,13.14466,22.82922
"2023-05-31 15:30:00",2898,13.14242,22.88434
"2023-05-31 15:32:00",2899,13.15394,22.93408
"2023-05-31 15:34:00",2900,13.14888,22.98874
"2023-05-31 15:36:00",2901,13.14725,23.03821
"2023-05-31 15:38:00",2902,13.16132,23.09277
"2023-05-31 15:40:00",2903,13.17179,23.14209
"2023-05-31 15:42:00",2904,13.15788,23.19641
"2023-05-31 15:44:00",2905,13.17462,23.24524
"2023-05-31 15:46:00",2906,13.18412,23.29861
"2023-05-31 15:48:00",2907,13.17582,23.34695
"2023-05-31 15:50:00",2908,13.18048,23.40103
"2023-05-31 15:52:00",2909,13.20345,23.44965
"2023-05-31 15:54:00",2910,13.18317,23.50333
"2023-05-31 15:56:00",2911,13.20245,23.55145
"2023-05-31 15:58:00",2912,13.1906,23.60544
"2023-05-31 16:00:00",2913,13.19044,23.65381
