"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-30 01:02:00",1744,12.26966,17.66785
"2023-05-30 01:04:00",1745,12.2905,17.65952
"2023-05-30 01:06:00",1746,12.27121,17.6572
"2023-05-30 01:08:00",1747,12.2784,17.64737
"2023-05-30 01:10:00",1748,12.26979,17.64294
"2023-05-30 01:12:00",1749,12.28473,17.63138
"2023-05-30 01:14:00",1750,12.27531,17.62549
"2023-05-30 01:16:00",1751,12.28172,17.61377
"2023-05-30 01:18:00",1752,12.26571,17.60837
"2023-05-30 01:20:00",1753,12.27071,17.59698
"2023-05-30 01:22:00",1754,12.27042,17.59238
"2023-05-30 01:24:00",1755,12.27852,17.5813
"2023-05-30 01:26:00",1756,12.26492,17.5759
"2023-05-30 01:28:00",1757,12.26685,17.56454
"2023-05-30 01:30:00",1758,12.25714,17.56027
"2023-05-30 01:32:00",1759,12.27225,17.54977
"2023-05-30 01:34:00",1760,12.26003,17.5463
"2023-05-30 01:36:00",1761,12.26738,17.53705
"2023-05-30 01:38:00",1762,12.25282,17.53448
"2023-05-30 01:40:00",1763,12.264,17.52606
"2023-05-30 01:42:00",1764,12.25083,17.52441
"2023-05-30 01:44:00",1765,12.26391,17.51663
"2023-05-30 01:46:00",1766,12.2523,17.5159
"2023-05-30 01:48:00",1767,12.2569,17.50845
"2023-05-30 01:50:00",1768,12.2489,17.50681
"2023-05-30 01:52:00",1769,12.26472,17.4985
"2023-05-30 01:54:00",1770,12.25336,17.49603
"2023-05-30 01:56:00",1771,12.26079,17.48639
"2023-05-30 01:58:00",1772,12.24951,17.48306
"2023-05-30 02:00:00",1773,12.25124,17.47327
