"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 11:00:05",83598,3384.334,16.92167
"2023-06-01 11:00:10",83599,10478.03,52.39015
"2023-06-01 11:00:15",83600,8982.469,44.91234
"2023-06-01 11:00:20",83601,3492.668,17.46334
"2023-06-01 11:00:25",83602,14762.13,73.81066
"2023-06-01 11:00:30",83603,12085.64,60.42819
"2023-06-01 11:00:35",83604,14747.26,73.7363
"2023-06-01 11:00:40",83605,2866.742,14.33371
"2023-06-01 11:00:45",83606,3118.928,15.59464
"2023-06-01 11:00:50",83607,14608.89,73.04446
"2023-06-01 11:00:55",83608,8941.838,44.70919
"2023-06-01 11:01:00",83609,14676.18,73.38092
"2023-06-01 11:01:05",83610,14901.38,74.50689
"2023-06-01 11:01:10",83611,6068.92,30.3446
"2023-06-01 11:01:15",83612,14453.05,72.26524
"2023-06-01 11:01:20",83613,15176.77,75.88383
"2023-06-01 11:01:25",83614,14933.51,74.66753
"2023-06-01 11:01:30",83615,2874.197,14.37098
"2023-06-01 11:01:35",83616,11368.48,56.84238
"2023-06-01 11:01:40",83617,14598.82,72.9941
"2023-06-01 11:01:45",83618,14015.1,70.0755
"2023-06-01 11:01:50",83619,13765.93,68.82965
"2023-06-01 11:01:55",83620,13950.66,69.75332
"2023-06-01 11:02:00",83621,7275.458,36.3773
"2023-06-01 11:02:05",83622,9944.161,49.72081
"2023-06-01 11:02:10",83623,14294.56,71.4728
"2023-06-01 11:02:15",83624,13929.44,69.64721
"2023-06-01 11:02:20",83625,12034,60.17
"2023-06-01 11:02:25",83626,11340.16,56.70079
"2023-06-01 11:02:30",83627,14621.35,73.10674
"2023-06-01 11:02:35",83628,2903.291,14.51646
"2023-06-01 11:02:40",83629,15150.58,75.7529
"2023-06-01 11:02:45",83630,5171.902,25.85951
"2023-06-01 11:02:50",83631,15218.17,76.09086
"2023-06-01 11:02:55",83632,14984.83,74.92416
"2023-06-01 11:03:00",83633,14774.2,73.87102
"2023-06-01 11:03:05",83634,3103.272,15.51636
"2023-06-01 11:03:10",83635,14135.59,70.67794
