"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 15:00:05",78,30.04082,0.1502041
"2023-05-27 15:00:10",79,30.23735,0.1511868
"2023-05-27 15:00:15",80,30.16846,0.1508423
"2023-05-27 15:00:20",81,30.08745,0.1504373
"2023-05-27 15:00:25",82,30.19722,0.1509861
"2023-05-27 15:00:30",83,30.09978,0.1504989
"2023-05-27 15:00:35",84,30.09404,0.1504702
"2023-05-27 15:00:40",85,30.18116,0.1509058
"2023-05-27 15:00:45",86,30.14919,0.1507459
"2023-05-27 15:00:50",87,30.27096,0.1513548
"2023-05-27 15:00:55",88,30.34852,0.1517426
"2023-05-27 15:01:00",89,30.09094,0.1504547
"2023-05-27 15:01:05",90,29.37804,0.1468902
"2023-05-27 15:01:10",91,29.05789,0.1452895
"2023-05-27 15:01:15",92,29.43198,0.1471599
"2023-05-27 15:01:20",93,29.7241,0.1486205
"2023-05-27 15:01:25",94,29.82058,0.1491029
"2023-05-27 15:01:30",95,28.306,0.14153
"2023-05-27 15:01:35",96,30.18034,0.1509017
"2023-05-27 15:01:40",97,30.03723,0.1501862
"2023-05-27 15:01:45",98,29.67872,0.1483936
"2023-05-27 15:01:50",99,30.15532,0.1507766
"2023-05-27 15:01:55",100,30.14961,0.1507481
"2023-05-27 15:02:00",101,29.97546,0.1498773
"2023-05-27 15:02:05",102,29.87975,0.1493987
"2023-05-27 15:02:10",103,30.38165,0.1519083
"2023-05-27 15:02:15",104,30.33253,0.1516627
"2023-05-27 15:02:20",105,30.34245,0.1517123
"2023-05-27 15:02:25",106,30.19894,0.1509947
"2023-05-27 15:02:30",107,32.15015,0.1607508
"2023-05-27 15:02:35",108,29.04705,0.1452353
"2023-05-27 15:02:40",109,28.71605,0.1435803
"2023-05-27 15:02:45",110,28.75159,0.143758
"2023-05-27 15:02:50",111,28.64548,0.1432274
"2023-05-27 15:02:55",112,28.89125,0.1444563
"2023-05-27 15:03:00",113,28.95695,0.1447848
"2023-05-27 15:03:05",114,28.91578,0.1445789
"2023-05-27 15:03:10",115,28.8375,0.1441875
