"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-06-02 04:02:00",3994,12.74677,17.85706
"2023-06-02 04:04:00",3995,12.76041,17.85355
"2023-06-02 04:06:00",3996,12.74802,17.85492
"2023-06-02 04:08:00",3997,12.76261,17.8494
"2023-06-02 04:10:00",3998,12.75201,17.84824
"2023-06-02 04:12:00",3999,12.76275,17.84131
"2023-06-02 04:14:00",4000,12.74811,17.83981
"2023-06-02 04:16:00",4001,12.75635,17.83194
"2023-06-02 04:18:00",4002,12.75256,17.83002
"2023-06-02 04:20:00",4003,12.76384,17.82251
"2023-06-02 04:22:00",4004,12.75041,17.8194
"2023-06-02 04:24:00",4005,12.75512,17.81082
"2023-06-02 04:26:00",4006,12.74684,17.80765
"2023-06-02 04:28:00",4007,12.75905,17.79739
"2023-06-02 04:30:00",4008,12.74972,17.7948
"2023-06-02 04:32:00",4009,12.75685,17.78604
"2023-06-02 04:34:00",4010,12.73944,17.78326
"2023-06-02 04:36:00",4011,12.74254,17.77441
"2023-06-02 04:38:00",4012,12.74386,17.77139
"2023-06-02 04:40:00",4013,12.7537,17.76273
"2023-06-02 04:42:00",4014,12.74202,17.75955
"2023-06-02 04:44:00",4015,12.75495,17.74969
"2023-06-02 04:46:00",4016,12.73976,17.74496
"2023-06-02 04:48:00",4017,12.74945,17.73367
"2023-06-02 04:50:00",4018,12.74213,17.73087
"2023-06-02 04:52:00",4019,12.75369,17.72244
"2023-06-02 04:54:00",4020,12.73879,17.72025
"2023-06-02 04:56:00",4021,12.74461,17.71249
"2023-06-02 04:58:00",4022,12.72896,17.71063
"2023-06-02 05:00:00",4023,12.74503,17.70111
