"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-27 17:00:05",1518,1605.218,8.02609
"2023-05-27 17:00:10",1519,1608.662,8.043312
"2023-05-27 17:00:15",1520,1611.736,8.058681
"2023-05-27 17:00:20",1521,1615.838,8.079191
"2023-05-27 17:00:25",1522,1617.222,8.08611
"2023-05-27 17:00:30",1523,1621.466,8.107331
"2023-05-27 17:00:35",1524,1622.98,8.1149
"2023-05-27 17:00:40",1525,1626.06,8.130302
"2023-05-27 17:00:45",1526,1628.521,8.142604
"2023-05-27 17:00:50",1527,1628.21,8.141052
"2023-05-27 17:00:55",1528,1635.304,8.176523
"2023-05-27 17:01:00",1529,1639.005,8.195027
"2023-05-27 17:01:05",1530,1638.068,8.190339
"2023-05-27 17:01:10",1531,1641.055,8.205275
"2023-05-27 17:01:15",1532,472.5851,2.362926
"2023-05-27 17:01:20",1533,370.9918,1.854959
"2023-05-27 17:01:25",1534,366.5594,1.832797
"2023-05-27 17:01:30",1535,334.3367,1.671684
"2023-05-27 17:01:35",1536,334.5045,1.672523
"2023-05-27 17:01:40",1537,333.693,1.668465
"2023-05-27 17:01:45",1538,333.2782,1.666391
"2023-05-27 17:01:50",1539,334.7121,1.673561
"2023-05-27 17:01:55",1540,335.2633,1.676317
"2023-05-27 17:02:00",1541,335.84,1.6792
"2023-05-27 17:02:05",1542,337.4327,1.687164
"2023-05-27 17:02:10",1543,337.8642,1.689322
"2023-05-27 17:02:15",1544,337.9897,1.689949
"2023-05-27 17:02:20",1545,328.987,1.644935
"2023-05-27 17:02:25",1546,335.0504,1.675252
"2023-05-27 17:02:30",1547,330.3947,1.651974
"2023-05-27 17:02:35",1548,333.7208,1.668604
"2023-05-27 17:02:40",1549,339.7469,1.698735
"2023-05-27 17:02:45",1550,340.8956,1.704478
"2023-05-27 17:02:50",1551,340.2064,1.701032
"2023-05-27 17:02:55",1552,339.88,1.6994
"2023-05-27 17:03:00",1553,340.3942,1.701971
"2023-05-27 17:03:05",1554,340.7869,1.703934
"2023-05-27 17:03:10",1555,341.8752,1.709376
