"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-30 19:00:05",54798,3461.592,17.30796
"2023-05-30 19:00:10",54799,2511.141,12.55571
"2023-05-30 19:00:15",54800,3632.983,18.16492
"2023-05-30 19:00:20",54801,1737.533,8.687666
"2023-05-30 19:00:25",54802,2423.342,12.11671
"2023-05-30 19:00:30",54803,3215.141,16.07571
"2023-05-30 19:00:35",54804,3433.237,17.16619
"2023-05-30 19:00:40",54805,3044.022,15.22011
"2023-05-30 19:00:45",54806,3476.212,17.38106
"2023-05-30 19:00:50",54807,3356.24,16.7812
"2023-05-30 19:00:55",54808,3552.124,17.76062
"2023-05-30 19:01:00",54809,2591.92,12.9596
"2023-05-30 19:01:05",54810,3001.88,15.0094
"2023-05-30 19:01:10",54811,2328.44,11.6422
"2023-05-30 19:01:15",54812,2870.478,14.35239
"2023-05-30 19:01:20",54813,3033.172,15.16586
"2023-05-30 19:01:25",54814,2631.653,13.15827
"2023-05-30 19:01:30",54815,3146.474,15.73237
"2023-05-30 19:01:35",54816,3898.043,19.49022
"2023-05-30 19:01:40",54817,3417.249,17.08625
"2023-05-30 19:01:45",54818,3250.379,16.2519
"2023-05-30 19:01:50",54819,2963.834,14.81917
"2023-05-30 19:01:55",54820,2805.846,14.02923
"2023-05-30 19:02:00",54821,2960.198,14.80099
"2023-05-30 19:02:05",54822,2889.194,14.44597
"2023-05-30 19:02:10",54823,2511.142,12.55571
"2023-05-30 19:02:15",54824,2211.75,11.05875
"2023-05-30 19:02:20",54825,3067.402,15.33701
"2023-05-30 19:02:25",54826,3306.84,16.5342
"2023-05-30 19:02:30",54827,2995.601,14.97801
"2023-05-30 19:02:35",54828,2689.481,13.44741
"2023-05-30 19:02:40",54829,4342.971,21.71486
"2023-05-30 19:02:45",54830,2916.056,14.58028
"2023-05-30 19:02:50",54831,3177.401,15.88701
"2023-05-30 19:02:55",54832,2932.205,14.66103
"2023-05-30 19:03:00",54833,2858.166,14.29083
"2023-05-30 19:03:05",54834,2742.399,13.71199
"2023-05-30 19:03:10",54835,2793.434,13.96717
