"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","Batt"
"TIMESTAMP","RECORD","BattV","PTemp"
"TS","RN","V","Deg_C"
"","","Smp","Smp"
"2023-05-28 16:02:00",754,12.8851,22.64078
"2023-05-28 16:04:00",755,12.90794,22.6535
"2023-05-28 16:06:00",756,12.90221,22.66891
"2023-05-28 16:08:00",757,12.91051,22.67651
"2023-05-28 16:10:00",758,12.89465,22.68744
"2023-05-28 16:12:00",759,12.92089,22.69232
"2023-05-28 16:14:00",760,12.91465,22.70544
"2023-05-28 16:16:00",761,12.92534,22.71506
"2023-05-28 16:18:00",762,12.90286,22.72809
"2023-05-28 16:20:00",763,12.96326,22.73822
"2023-05-28 16:22:00",764,12.96288,22.76038
"2023-05-28 16:24:00",765,12.94152,22.78165
"2023-05-28 16:26:00",766,12.94652,22.80685
"2023-05-28 16:28:00",767,12.93088,22.82501
"2023-05-28 16:30:00",768,12.96127,22.84824
"2023-05-28 16:32:00",769,12.98246,22.87253
"2023-05-28 16:34:00",770,12.92717,22.90387
"2023-05-28 16:36:00",771,12.90286,22.92151
"2023-05-28 16:38:00",772,12.88259,22.93524
"2023-05-28 16:40:00",773,12.88805,22.93661
"2023-05-28 16:42:00",774,12.88069,22.94006
"2023-05-28 16:44:00",775,12.90538,22.93604
"2023-05-28 16:46:00",776,12.93166,22.93869
"2023-05-28 16:48:00",777,12.97944,22.94232
"2023-05-28 16:50:00",778,12.93099,22.9567
"2023-05-28 16:52:00",779,12.97498,22.96512
"2023-05-28 16:54:00",780,13.00487,22.987
"2023-05-28 16:56:00",781,13.02014,23.01587
"2023-05-28 16:58:00",782,13.01611,23.05902
"2023-05-28 17:00:00",783,13.00866,23.1022
