"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 13:00:05",15918,12978.59,64.89298
"2023-05-28 13:00:10",15919,12418.37,62.09188
"2023-05-28 13:00:15",15920,11622.64,58.1132
"2023-05-28 13:00:20",15921,11146.91,55.73456
"2023-05-28 13:00:25",15922,10868.05,54.34026
"2023-05-28 13:00:30",15923,10728.51,53.64255
"2023-05-28 13:00:35",15924,10463,52.31499
"2023-05-28 13:00:40",15925,9863.309,49.31655
"2023-05-28 13:00:45",15926,9646.762,48.23382
"2023-05-28 13:00:50",15927,9607.295,48.03648
"2023-05-28 13:00:55",15928,9530.203,47.65102
"2023-05-28 13:01:00",15929,9543.403,47.71702
"2023-05-28 13:01:05",15930,9732.435,48.66218
"2023-05-28 13:01:10",15931,9564.21,47.82106
"2023-05-28 13:01:15",15932,9423.293,47.11647
"2023-05-28 13:01:20",15933,9354.614,46.77307
"2023-05-28 13:01:25",15934,9350.501,46.75251
"2023-05-28 13:01:30",15935,9548.043,47.74022
"2023-05-28 13:01:35",15936,9419.81,47.09905
"2023-05-28 13:01:40",15937,9110.588,45.55294
"2023-05-28 13:01:45",15938,8932.57,44.66285
"2023-05-28 13:01:50",15939,8854.658,44.27329
"2023-05-28 13:01:55",15940,8828.393,44.14196
"2023-05-28 13:02:00",15941,8884.406,44.42204
"2023-05-28 13:02:05",15942,8932.287,44.66144
"2023-05-28 13:02:10",15943,8990.521,44.9526
"2023-05-28 13:02:15",15944,8945.909,44.72955
"2023-05-28 13:02:20",15945,8951.309,44.75654
"2023-05-28 13:02:25",15946,8998.756,44.99378
"2023-05-28 13:02:30",15947,8991.221,44.95611
"2023-05-28 13:02:35",15948,8942.959,44.7148
"2023-05-28 13:02:40",15949,8956.163,44.78082
"2023-05-28 13:02:45",15950,8980.256,44.90128
"2023-05-28 13:02:50",15951,8988.986,44.94493
"2023-05-28 13:02:55",15952,9068.866,45.34433
"2023-05-28 13:03:00",15953,9017.355,45.08678
"2023-05-28 13:03:05",15954,8776.81,43.88405
"2023-05-28 13:03:10",15955,8606.358,43.0318
