"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-28 08:00:05",12318,1741.897,8.709487
"2023-05-28 08:00:10",12319,1742.62,8.713098
"2023-05-28 08:00:15",12320,1744.498,8.72249
"2023-05-28 08:00:20",12321,1746.186,8.73093
"2023-05-28 08:00:25",12322,1747.841,8.739207
"2023-05-28 08:00:30",12323,1750.957,8.754787
"2023-05-28 08:00:35",12324,1754.803,8.774016
"2023-05-28 08:00:40",12325,1758.123,8.790613
"2023-05-28 08:00:45",12326,1761.562,8.80781
"2023-05-28 08:00:50",12327,1764.678,8.823391
"2023-05-28 08:00:55",12328,1766.293,8.831466
"2023-05-28 08:01:00",12329,1765.919,8.829594
"2023-05-28 08:01:05",12330,1765.548,8.827742
"2023-05-28 08:01:10",12331,1763.878,8.819392
"2023-05-28 08:01:15",12332,1760.614,8.803071
"2023-05-28 08:01:20",12333,1758.149,8.790746
"2023-05-28 08:01:25",12334,1756.451,8.782254
"2023-05-28 08:01:30",12335,1755.789,8.778947
"2023-05-28 08:01:35",12336,1756.016,8.780081
"2023-05-28 08:01:40",12337,1757.291,8.786457
"2023-05-28 08:01:45",12338,1760.045,8.800224
"2023-05-28 08:01:50",12339,1763.236,8.816182
"2023-05-28 08:01:55",12340,1767.181,8.835903
"2023-05-28 08:02:00",12341,1770.962,8.854813
"2023-05-28 08:02:05",12342,1774.16,8.870802
"2023-05-28 08:02:10",12343,1777.35,8.88675
"2023-05-28 08:02:15",12344,1781.222,8.90611
"2023-05-28 08:02:20",12345,1784.551,8.922754
"2023-05-28 08:02:25",12346,1787.861,8.939303
"2023-05-28 08:02:30",12347,1790.681,8.953406
"2023-05-28 08:02:35",12348,1792.71,8.96355
"2023-05-28 08:02:40",12349,1793.982,8.969913
"2023-05-28 08:02:45",12350,1794.575,8.972874
"2023-05-28 08:02:50",12351,1795.728,8.978641
"2023-05-28 08:02:55",12352,1796.811,8.984057
"2023-05-28 08:03:00",12353,1797.346,8.986731
"2023-05-28 08:03:05",12354,1797.438,8.987193
"2023-05-28 08:03:10",12355,1798.044,8.990219
